Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Chico norte, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-chico-norte-bogota/194024116,194024116,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6229244c8fd_infocdn__mt4du2fu9tzr5larq48ge7xyo9mvt52i7iqoq64djpg.jpg,[],$ 1.100.000.000,2 Habs. 3 Baños 123 m²,"Apartamento en venta en chico norte, bogotá","Apartamento enBogotá, Bogotá, d.c.",Ronald Morales,Llamar,,,,,,,,,,,,,,"Llegó el momento ideal para comprar! Apartamento en venta | Chicó Norte, Bogotá | 123 m²Vive a pasos del Parque de la 93 en este moderno apartamento de 123 m² ubicado en el tercer piso de un edificio con vigilancia 24/7 en el corazón del Chicó Norte.Distribución y acabados:2 habitaciones amplias y 3 bañosCocina abierta con electrodomésticos modernosChimenea y excelente iluminación natural2 parqueaderos independientes en sótano + 1 depósito almacenamientoAmenidades del edificio:Gimnasio, terraza BBQ panorámica, servicio de lavadora y secadora, ascensor, múltiples parqueaderos para visitantes y portería con vigilancia 24 horasUbicación privilegiada:A pocos minutos a pie del Parque de la 93, restaurantes y supermercados. Acceso directo por Carrera 15 y Avenida NQS.¡Haz clic en el botón de WhatsApp y contáctanos!",[],4.678526,-74.052898,2026-08-03
"Apartamento en Venta en Chicó Navarra, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-chico-navarra-bogota/193735261,193735261,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a027c0c8c00a_infocdn__hxwzhyawtxhogrftvly7nxjikxo9xcym9npqj4mojpg.jpg,[],$ 840.000.000,2 Habs. 3 Baños 101 m²,"Apartamento en venta en chicó navarra, bogotá","Apartamento enBogotá, Bogotá, d.c.",UBIQUA AGENCIA INMOBILIARIA,Llamar,,,,,,,,,,,,,,"Descubra la joya que espera por usted en el corazón del prestigioso barrio Chico Navarra. Este apartamento, estratégicamente ubicado, ofrece un acceso inigualable a las principales vías de la ciudad como la Autopista Norte, Av. 19, calle 100 y carrera 15, conectándolo con la vibrante vida urbana y los mejores servicios. Rodeado de clínicas, colegios y enriquecedores centros culturales, su nueva vida estará llena de comodidad y oportunidades.Ponemos a su disposición un hermoso y luminoso apartamento en VENTA, en calle cerrada, situado en un segundo piso exterior, que ha sido completamente remodelado para ofrecerle un estilo de vida moderno y sofisticado. Este apartamento tiene cambio total de SISTEMA HIDRAULICO, ELÉCTRICO Y DE GAS.Con una generosa área de 101m², cada espacio ha sido diseñado pensando en la funcionalidad y el confort. El área social le da la bienvenida con una encantadora sala comedor, realzada por una acogedora chimenea y una impresionante ventana de pared a pared que inunda el espacio con luz natural. Disfrute de una versátil segunda sala o estudio, ideal para trabajar desde casa o como espacio de entretenimiento.  La cocina abierta, moderna y funcional, se integra armoniosamente, complementada por un baño social y una amplia zona de lavandería independiente.La propiedad cuenta con dos habitaciones: la principal,  con baño privado y vestier, y la segunda, con clóset y baño propio, garantizando privacidad y comodidad para todos. Un práctico clóset de linos añade un toque extra de organización. Para su conveniencia, el apartamento incluye dos parqueaderos en línea y un depósito, y la tranquilidad está asegurada con vigilancia permanente. Este no es solo un apartamento, es el hogar que siempre soñó, listo para ser vivido y disfrutado.",[],4.6954770717257,-74.054150342147,2026-08-03
"Parqueadero en Venta en Fontibon, Bogotá",https://www.fincaraiz.com.co/parqueadero-en-venta-en-fontibon-bogota/193903776,193903776,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a398faf31317_infocdn__bdbkd6bnazgefl2yqevu3sy4ifluwgmvddsd2nqijpg.jpg,[],$ 2.900.000.000,1 Baño 1000 m²,"Parqueadero en venta en fontibon, bogotá","Parqueadero enBogotá, Bogotá, d.c.",GYM GRUPO INMOBILIARO SAS,Llamar,,,,,,,,,,,,,,"Gran Oportunidad de Inversión en Fontibón VEMPERMUTO Parqueadero con más de 30 Años de Crédito,  oportunidad de inversión con renta de 1 millón de pesos diarios aproximadamente, ubicado en la zona bancaria . se encuentra en el parque principal de Fontibon,  área aprox 1.000 m2.  capacidad  50 vehículos o 300 motos. incluye 10 bodegas o depósitos para almacenamiento, Valor $2.900.000.000 El precio incluye la propiedad, gran oportunidad de inversión,  Contactos  317/367/07/48 o 317/367/07/32 313/208/11/09 o WhatsApp 317/658/98/91",[],4.6736431,-74.1451928,2026-08-03
"CANELO, Apartamento en Venta en Lagos de Torca, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/canelo-apartamentos-en-venta-en-lagos-de-torca-bogota/6517057,6517057,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/7/20/3209959_721_2.jpg,[],Desde $ 213.525.000,2 Habs. 1 Baño 45 m²,"Canelo, apartamento en venta en lagos de torca, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"CANELO es un proyecto de vivienda TOPE VIS , El proyecto urbanístico Hacienda El Bosque se localiza en inmediaciones del Aeropuerto Flaminio Suarez Camacho de Guaymaral, un espacio donde podrás crecer en familia, cerca a colegios, hospitales, centros comerciales e importantes vías de acceso. Vive en un lugar en donde naturaleza y ciudad se funcionan para crear un espacio llamado hogar. Un ambiente respetuoso con el entorno natural, para que tengas lo mejor de los dos mundos; una vida tranquila y pausada en la naturaleza con todas las comodidades de una vida en la ciudad. Proyecto de vivienda con subsidio en el norte de Bogotá. Disfruta de zonas comunes como: Parque infantil, cancha múltiple, zona para mascotas, sendero de trote, zona BBQ, zona para mascotas, entre otros.",[],4.81094026565552000000,-74.04755401611330000000,2026-08-03
"RESERVA DE GRANADA 5, Apartamentos en Venta en Engativá, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/reserva-de-granada-5-apartamentos-en-venta-en-engativa-bogota/6511916,6511916,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/12/14/3206459_561_8.jpg,[],Desde $ 466.000.000,3 Habs. 2 Baños 81 m²,"Reserva de granada 5, apartamentos en venta en engativá, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"RESERVA DE GRANADA, es la nueva alternativa No VIS de Amarilo en Gran Granada. Ubicado en un sector con alto potencial de desarrollo en la ciudad de Bogotá, está concebido como un proyecto de viviendas que ofrece comodidad y una mejor calidad de vida a sus residentes, gracias a sus altos estándares de calidad en diseño, arquitectura y acabados. También ofrecerá la alternativa de personalizar el espacio con una propuesta de apartamento tendencia de 103m que marcará la pauta en el sector..",[],4.72237539291382000000,-74.12476348876950000000,2026-08-03
"TORRES DE FONTIBON, Apartamento en Venta en Fontibon, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/torres-de-fontibon-apartamentos-en-venta-en-fontibon-bogota/6909505,6909505,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68cb3317950a0_infocdn__m3zplofptlv2n2uy04xvcp0ankd76xlnzo3uvnhyjpg.jpg,[],Desde $ 199.999.000,1 Hab 1 Baño 27.5 m²,"Torres de fontibon, apartamento en venta en fontibon, bogotá","Apartamento enBogotá, Bogotá, d.c.",AR CONSTRUCCIONES,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,30,Asesoría en sala de ventas,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Apartamentos VIS en el corazón de Fontibón, cerca a todos los servicios que necesitas tener cerca a tu hogar. En Torres de Fontibón podrás disfrutar de una espectacular vista desde sus torres de 17 y 18 pisos de altura con amplios espacios donde podrás vivir cómodamente con tu familia gracias a su excelente distribución",[],4.68176770000000000000,-74.15407300000000000000,2026-08-03
"Alejandria Vintage, Apartamentos en Venta en Mazuren, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/alejandria-vintage-apartamentos-en-venta-en-mazuren-bogota/15018416,15018416,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1f595d1f895_infocdn__nisvqicnnisupuw7cbthrbfnuxfxrdto9jshcdbejpg.jpg,[],Desde $ 900.000.000,3 Habs. 2 Baños 76.6 m²,"Alejandria vintage, apartamentos en venta en mazuren, bogotá","Apartamento enBogotá, Bogotá, d.c.",HABITUS CONSTRUCCIONES,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,Cuota Inicial: 30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Fecha estimada de entrega: 1er semestre 2028,5,"Descubre un proyecto residencial que redefine el concepto de bienestar y exclusividad. Disfruta de más de 10 zonas comunes diseñadas para elevar tu calidad de vida, incluyendo piscina cubierta climatizada, sauna, turco y espacios pensados para el descanso, la relajación y la recreación.Ubicado estratégicamente en el norte de la ciudad (Cra. 54 #153-75), en un entorno residencial tranquilo y de alta valorización, este proyecto ofrece el equilibrio perfecto entre privacidad y conectividad.Su cercanía a reconocidos puntos de interés como el Carmel Club, Centro Comercial San Rafael, Centro Comercial Santa Fe, Portoalegre y la Clínica La Colina, garantiza comodidad y acceso a servicios de primer nivel.Ofrece una amplia variedad de áreas construidas (desde los 77.85 m2 a los 149.3 m2), adaptándose a diferentes estilos de vida y necesidades familiares, con un alto potencial de valorización.",[],4.7399702,-74.0545665,2026-08-03
"Apartamento en Venta en Santa Paula, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-paula-bogota/193421061,193421061,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6998dcb90fe67_infocdn__6prlznzeuv3h1qxhfhroxlqetqvtwzexvtr6c8ckjpg.jpg,[],$ 2.998.000.000,6 Habs. 6 Baños 516 m²,"Apartamento en venta en santa paula, bogotá","Apartamento enBogotá, Bogotá, d.c.",SOLUSI INMOBILIARIA,Llamar,,,,,,,,,,,,,,"Apartamento Pent -House duplex completamente exterior en Santa Paula, en conjunto cerrado. Ubicado en piso 6 y 7, este apartamento cuenta con una hermosa vista al norte y oriente. En el Primer Piso acceso, hall de entrada, sala doble, comedor independiente, estudio con balcón, habitación, baño completo, amplia cocina cerrada con  coemdor auxiliar, zona de lavandería, CBS y un baño medio adicional. En el segundo Piso encontramos un amplio Family room, cuatro (4) habitaciones cada una con su baño. La habitación principal dispone de un amplio walk in closet. Depósito y cinco (5) parqueaderos independientes. El conjunto cuenta con salón social, oratorio, parque infantil, hermosas zonas verdes. Vigilancia 24/7",[],4.6928442,-74.0409657,2026-08-03
"Apartamento en  Venta en El tintal, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-tintal-bogota/192025902,192025902,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67affb7596b39_infocdn__h7o4e2sh2hpmiu8lesmvuemnf5es0z2s44fhployjpg.jpg,[],$ 480.000.000,3 Habs. 2 Baños 76 m²,"Apartamento en  venta en el tintal, bogotá","Apartamento enBogotá, Bogotá, d.c.",AARON RAMIREZ & CIA LTDA,Llamar,,,,,,,,,,,,,,"Vendo hermoso apartamento ubicado en la avenida Guayacanes y a una cuadra de la avenida ciudad de Cali y la avenida calle 13, el apartamento tiene 76.36 m2, 3 habitaciones con closet y walk in closet en habitación principal, dos baños, sala comedor amplia con balcón de 1.32 m2, cocina integral tipo americana, zona de ropas, parqueadero cubierto y deposito, el apartamento se entrega encortinado con blackout y Shirt elegant, excelente luz natural, vista exterior e interior a zona bbq , el conjunto cuenta con zona coworking, salón comunal, cancha de futbol, gimnasio, salón de juegos, parque infantil , arenero para perrunos, dos ascensores por torre y parqueadero para visitantes.",[],4.6538074,-74.1403154,2026-08-03
"URBANA 30, Apartamento en Venta en Paloquemao, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/urbana-30-apartamentos-en-venta-en-paloquemao-bogota/5893098,5893098,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/6/24/2848121_591_29.jpg,[],Desde $ 231.182.000,1 Hab 1 Baño 22 m²,"Urbana 30, apartamento en venta en paloquemao, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA BOLIVAR,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Proyecto de apartamentos en conjunto cerrado conformado por 3 torres de 25 pisos con ascensor. Disfruta de nuestra variedad de zonas comunes que incluyen piscina, sauna y turco, gimnasio dotado, coworking, salón infantil, salón social, salas premium, zona BBQ, juegos infantiles y zonas verdes. Te ofrecemos apartamentos con o sin opción de subsidio de vivienda. Entrega inmediata.",[],4.61554479598999000000,-74.09104919433590000000,2026-08-03
"Apartamento en Venta en La carolina, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-carolina-bogota/193458592,193458592,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a60fc1a7733d_infocdn__gr1645112420260619045029jpeg.jpeg,[],$ 420.000.000,1 Hab 1 Baño 36 m²,"Apartamento en venta en la carolina, bogotá","Apartamento enBogotá, Bogotá, d.c.",PETITE COMITÉ BROKERS,Llamar,,,,,,,,,,,,,,"Acogedor apartamento de 1 habitación ubicado en el sector de La Carolina, ideal para vivir o invertir. Cuenta con 1 baño, cocina abierta y una amplia terraza privada de 22 m², perfecta para disfrutar del aire libre y crear un espacio de descanso o reuniones. Incluye 1 parqueadero.El edificio ofrece cómodas zonas comunes como gimnasio, sauna y parqueadero de visitantes, brindando bienestar y comodidad en una de las zonas más apetecidas del norte de la ciudad.",[],4.7054524,-74.042488,2026-08-03
"Oficina en Venta en La porciuncula, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-la-porciuncula-bogota/193381752,193381752,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3a88b387d72_infocdn__gr743193020260211025553jpeg.jpeg,[],$ 79.000.000,1 Baño 17 m²,"Oficina en venta en la porciuncula, bogotá","Oficina enBogotá, Bogotá, d.c.",METRO 51 INMOBILIARIA,Llamar,,,,,,,,,,,,,,"METRO 51 INMOBILIARIA Vende  Oficina en La Porciúncula Bogotá, 17 M2, cuarto piso exterior, cuenta con un baño y gabinetes de almacenamiento, muy iluminada, solo paga administración y servicio de luz. El edificio cuenta con vigilancia 24 horas, CCTV y ascensor. Ubicación estratégica sobre la Carrera15 a dos cuadras de la Avenida Chile y de laproxima estacion del METRO , excelente opción de inversión.",[],4.6604475,-74.0604657,2026-08-03
"Apartamento en Venta en Cedritos, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-cedritos-bogota/194044717,194044717,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68e6bdd9da9_infocdn__dmqhfbqboe4gd73keh31bv17r8apzeybzgdp01jjjpg.jpg,[],$ 650.000.000,3 Habs. 3 Baños 105 m²,"Apartamento en venta en cedritos, bogotá","Apartamento enBogotá, Bogotá, d.c.",DERLY ROCIO MARTINEZ NIÑO,Llamar,,,,,,,,,,,,,,"EL EDIFICIO CUENTA CON: SALON SOCIAL, PARQUE INFANTIL, GIMNASIOM SAUNA, TURCO, BICICLETERO, 14 PARQUEADEROS PARA VISITATES. APARTAMENTO: P-3, 3 ALCOBAS, 3 BAÑOS, COCINA INTEGRAL ABIERTA, ZONA DE LAVANDERIA, SALA COMEDOR CON CHIMENEA SALIDA A BALCON. GARAJE EN LINEA PARA DOS CARROS, DEPOSITOO. ANEMESE A VERLO LE ENCATARA.",[],4.724508,-74.0550719,2026-08-03
"Apartamento en Venta en Guaymaral, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-guaymaral-bogota/193777924,193777924,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67a895398e8_infocdn__cfb51790-bfcd-43b9-b257-a62908adc599jpg.jpg,[],$ 600.000.000,2 Habs. 2 Baños 72 m²,"Apartamento en venta en guaymaral, bogotá","Apartamento enBogotá, Bogotá, d.c.",Engel & Völkers,Llamar,,,,,,,,,,,,,,"Apartamento remodelado de 72 m2, cuenta con cocina abierta, sala con balcón, comedor, 2 habitaciones, la principal con baño en suite y walk-in closet, baño social, zona de lavandería, depósito y 2 parqueaderos cubiertos en línea. El conjunto contará con club house con gimnasio, pista de trote, piscina para adultos y niños, turco, sauna, cancha múltiple, juegos infantiles, senderos para triciclos, salón social, zona de BBQ, salones de reuniones, zona de mascotas, zonas verdes y  cuenta con seguridad 24 hs.",[],4.7782251,-74.0490532,2026-08-03
"Casa en Venta en Pontevedra, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-pontevedra-bogota/193714649,193714649,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57f82120455_infocdn__jznrvj0stm1h7valhvg2pymlyz9sasmu0ezayotlokgpnzkj8xbnlsqtxfnyrxwjbmaeg28prbgj3xfcqkphiaazol4yjwzzq6w3ax6ky4o.jpeg,[],$ 2.300.000.000,4 Habs. 2 Baños 220 m²,"Casa en venta en pontevedra, bogotá","Casa enBogotá, Bogotá, d.c.",Luis Soto y CIA,Llamar,,,,,,,,,,,,,,"Casa de 4 niveles ubicada en Bogotá, en sector residencial de estrato 4, con un lote de aproximadamente 410 m² y área construida cercana a 220 m². En el primer nivel cuenta con amplia sala y comedor, sala de estar, baño social, cocina integral, cuarto y baño de servicio, patio, depósito y tres parqueaderos (uno cubierto). En el segundo nivel dispone de cuatro habitaciones, una de ellas con vestier y baño privado, además de baño auxiliar para las demás alcobas. Es una propiedad funcional, con buenos espacios y distribución ideal para familias que buscan comodidad y amplitud ***",[],4.6992539,-74.0756641,2026-08-03
"Oficina en Venta en Chico norte, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-chico-norte-bogota/193521245,193521245,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b8cae920529_infocdn__gr743191020260316093642jpeg.jpeg,[],$ 1.262.196.756,133 m²,"Oficina en venta en chico norte, bogotá","Oficina enBogotá, Bogotá, d.c.",METRO 51 INMOBILIARIA,Llamar,,,,,,,,,,,,,,"Metro 51 Inmobiliaria vende oficina de 133 m² ubicada en Calle 100 con Carrera 22, en segundo piso. El espacio cuenta con 11 módulos independientes, cafetería interna y 4 parqueaderos privados. El edificio ofrece parqueadero para visitantes, salas de reunión, cafetería en el último piso y duchas, ideal para empresas que buscan una ubicación estratégica y espacios funcionales.",[],4.6859856,-74.0553134,2026-08-03
"Lorca, Apartamentos en Venta en Nueva Castilla, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/lorca-apartamentos-en-venta-en-nueva-castilla-bogota/6639082,6639082,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/8/30/3286857_524_2.jpg,[],Desde $ 412.565.000,2 Habs. 2 Baños 56.76 m²,"Lorca, apartamentos en venta en nueva castilla, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,"Financiación: 70% | Método de pago: 30% Cuota Inicial, Hasta 34 meses",¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Si eres inversionista o joven en búsqueda de tu primera vivienda propia, Lorca te impresionará con sus modernas y extensas zonas comunes. Con alrededor de 4.000m2 de equipamiento comunal, podrás encontrar un sinfín de espacios para divertirte, cuidarte, compartir y sentirte en el lugar que siempre soñaste vivir.",[],4.64842450000000000000,-74.14785800000000000000,2026-08-03
"Casa en Venta en Mandalay, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-mandalay-bogota/193148548,193148548,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69291fc705f11_infocdn__521futhqej60zoscshs0kymd3vd0wn1kwtna57wcjpg.jpg,[],$ 849.999.999,4 Habs. 3 Baños 200 m²,"Casa en venta en mandalay, bogotá","Casa enBogotá, Bogotá, d.c.",CITYSEGUROS INMOBILIARIOS,Llamar,,,,,,,,,,,,,,"VENDO CASA REMODELADA EN MANDALAY, LOTE DE 7X20 140 M2 ÁREA 250 M2 CONSTRUIDOS APROX., DOS NIVELES, CONSTA DE 4 HABITACIONES CON CLOSET, 3 BAÑOS COMPLETOS, UNA DE LAS HABITACIONES EN PRIMER NIVEL, COCINA INTEGRAL CON COMEDOR AUXILIAR, PATIO CUBIERTO, SALA COMEDOR AMPLIA, PARQUEADERO CUBIERTO PARA DOS VEHÍCULOS.CERCA A AV.BOYACA, AV AMERICAS, CENTRO COMERCIAL PLAZA DE LAS AMÉRICAS, ESTACION DE TRANSMILENIO.PRECIO $850 MILLONES, SE ACEPTA PERMUTA APARTAMENTO EN COLINA, MAZUREN O CERCA,  MENOR VALOR, SE ACEPTAN OFERTAS",[],4.6295957,-74.1430807,2026-08-03
"Local en Venta en Chapinero central, Bogotá",https://www.fincaraiz.com.co/local-en-venta-en-chapinero-central-bogota/192554807,192554807,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0ef4025d118_infocdn__765-1-1750288284jpg.jpg,[],$ 55.000.000,10 m²,"Local en venta en chapinero central, bogotá","Local Comercial enBogotá, Bogotá, d.c.",CON DOMINIO INMOBILIARIO SAS,Llamar,,,,,,,,,,,,,,"Descubre este exclusivo local ubicado en Chapinero una excelente zona comercial de Bogotá, con una superficie de 10.55 metros cuadrados ideales para dar vida a tu próximo proyecto comercial. Con una ubicación estratégica y un diseño moderno, este espacio ofrece infinitas posibilidades para emprender tu negocio. Con la opción de el mobiliario por un precio razonable adicional. No pierdas la oportunidad de formar parte de esta vibrante comunidad y llevar tus ideas al siguiente nivel. ¡Contáctanos para más información!",[],4.646293993409,-74.063985922404,2026-08-03
"Apartamento en Venta en Santa barbara occidental, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-barbara-occidental-bogota/192572894,192572894,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0eefb401f57_infocdn__768-1-1750804060jpg.jpg,[],$ 1.600.000.000,4 Habs. 6 Baños 230 m²,"Apartamento en venta en santa barbara occidental, bogotá","Apartamento enBogotá, Bogotá, d.c.",CON DOMINIO INMOBILIARIO SAS,Llamar,,,,,,,,,,,,,,"Descubre este exclusivo APARTAMENTO en venta, un penthouse con 4 habitaciones, 6 baños y 3 parqueaderos en una ubicación privilegiada. santa barbara occidental cercano a todo, Con 230 metros cuadrados de elegancia y comodidad, este inmueble es ideal para quienes buscan un estilo de vida sofisticado. No pierdas la oportunidad de vivir en este espacio único. ¡Contáctanos ahora para más información y agenda una visita!",[],4.6994974648386,-74.053065860644,2026-08-03
"BALCONES DEL PORTAL, Apartamento en Venta en Ciudadela del Portal, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/balcones-del-portal-apartamentos-en-venta-en-ciudadela-del-portal-bogota/7912864,7912864,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2023/2/9/4101744_450_0.jpg,[],Desde $ 202.631.000,2 Habs. 1 Baño 52 m²,"Balcones del portal, apartamento en venta en ciudadela del portal, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,Financiación: 70% | Método de pago: Débito o crédito,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Le damos la bienvenida al proyecto Balcones del Portal nuestro quinto lanzamiento dentro del desarrollo urbanístico Ciudadela del Portal, el proyecto Balcones del Portal contará con 676 aptos y 5 torres de 17 pisos cada una. Está ubicado en Usme cerca al Centro Comercial Altavista y a varios almacenes de cadena, tiene facilidades de acceso y transporte a través de la troncal de Trasmilenio de la Av. Caracas..",[],4.53316926956177000000,-74.11873626708980000000,2026-08-03
"Oficina en Venta en San Felipe, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-san-felipe-bogota/193038690,193038690,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0d3021d24e3_infocdn__enrnbhmyftcaentzmv9liqdao47btonu9fcailjojpg.jpg,[],$ 1.949.999.999,5 Ambientes 2 Baños 450 m²,"Oficina en venta en san felipe, bogotá","Oficina enBogotá, Bogotá, d.c.",CITYSEGUROS INMOBILIARIOS,Llamar,,,,,,,,,,,,,,"VENDO/RENTO EDIFICIO COMERCIAL DE 3 NIVELES MAS TERRAZA, ADECUADA PARA EMPRESA CON LICENCIA DE CONSTRUCCIÓN, 450 M2 CONSTRUIDOS, USO COMERCIAL, EMPRESARIAL.NIVEL 1 BODEGA Y PARQUEADERONIVEL 2 OFICINAS, 2 SALAS DE JUNTAS, ARCHIVOOPCION AREIENDO $15 MILLONESNIVEL 3 CAFETERÍA/ ZONA PRA ADECUAR OFICINAS, 2 BAÑOSTERRAZA ESPACIO UTIL SE PUEDE CUBRIR Y APROVECHAR EL ESPACIOS, 150 M2 másPRECIO $1.950 MILLONES- NEG.OPCIÓN RENTA $13 MILLONES",[],4.6645411,-74.0630587,2026-08-03
"Apartamento en Venta en Pinar de Suba, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinar-de-suba-bogota/192643376,192643376,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0eef20b88cb_infocdn__777-1-1752541357jpg.jpg,[],$ 300.000.000,3 Habs. 2 Baños 54 m²,"Apartamento en venta en pinar de suba, bogotá","Apartamento enBogotá, Bogotá, d.c.",CON DOMINIO INMOBILIARIO SAS,Llamar,,,,,,,,,,,,,,"Descubre este APARTAMENTO con una de las mejores vistas en el pinar de suba, en SEXTO piso, acceso por escaleras; SIN  ascensor. 3 habitaciones y 2 baños en una ubicación privilegiada. Con 64.36 m², este inmueble ofrece comodidad y estilo. Además, cuenta con 1 parqueadero para tu conveniencia. No pierdas la oportunidad de vivir en este exclusivo espacio. Contáctanos ahora para más información. CON-DOMINIO INMOBILIARIO SAS - Teléfono: ***.",[],4.748766573495,-74.084380685391,2026-08-03
