Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Belén San Bernardo, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/193737695,193737695,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a033ed9706e0_infocdn__3i5r835rah4kagfpolh2wvavydj3q2lmiodqmeowjpg.jpg,[],$ 240.000.000,2 Habs. 2 Baños 50 m²,"Apartamento en venta en belén san bernardo, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Descubra este encantador apartamento de 50m², diseñado para ofrecer confort y funcionalidad. Cuenta con dos acogedoras alcobas, destacando la principal por su amplio clóset y un moderno baño cabinado privado. Disfrute de un espacio integrado de sala comedor, ideal para el entretenimiento, complementado por una cocina integral equipada con red de gas para sus creaciones culinarias. La zona de ropas independiente añade practicidad, mientras que el baño social cabinado brinda mayor comodidad. Admire las impresionantes vistas panorámicas que se aprecian desde cada rincón, todo sobre elegantes pisos de cerámica que aportan un toque de sofisticación.",[],6.2315137,-75.5914068,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193270308,193270308,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6966ab7c380ff_infocdn__eyjghobuc4faqjghob7uo5olpuu7drbi0imgatznjpg.jpg,[],$ 600.000.000,2 Habs. 2 Baños 72 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en unidad cerrada con fácil acceso desde vía principal, rutas de transporte publico, entorno muy tranquilo con áreas verdes. Cuenta con piso en madera, sala comedor, 2 alcobas con vestier y baño en la principal, baño social, cocina integral abierta tipo americano, zona de ropas, balcón, útil y parqueadero paralelo cubierto. Conjunto cerrado con ascensores, gimnasio, salón social, jacuzzi, zonas verdes, vigilancia y portería 24 horas; y circuito cerrado de TV.  Inmuebles sujetos a verificación de disponibilidad.",[],6.2305115,-75.5699421,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Cordoba, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-cordoba-medellin/193649286,193649286,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e39ecd9625e_infocdn__216676-7-1776458288jpg.jpg,[],$ 380.000.000,3 Habs. 2 Baños 90 m²,"Apartamento en venta en cordoba, medellín","Apartamento enMedellín, Antioquia",,Llamar,"En el corazón del barrio Córdoba,setcor y unidad Altamira,en la vibrante Zona Noroccidente de Medellín, se encuentra este  apartamento que promete ser el espacio ideal para aquellos que buscan un hogar con un gran potencial comercial. Con un área de 90 m², este inmueble, construido en 1980, ofrece una distribución funcional que se adapta a las necesidades de una familia moderna o a quienes desean establecer su vivienda en una ubicación estratégica.La zona es conocida por su excelente conectividad y flujo constante de personas, lo que la convierte en un punto atractivo para cualquier tipo de actividad comercial. Además, el estrato 3 proporciona un entorno accesible y amigable, ideal para quienes valoran la cercanía a servicios y comodidades.Imagina disfrutar de un espacio que no solo te brinda confort, sino que también te permite explorar oportunidades de inversión en un área en constante desarrollo. Este apartamento es más que un lugar para vivir; es una puerta abierta a un futuro lleno de posibilidades. No dejes pasar la oportunidad de ser parte de este dinámico sector.",[],6.2802350109008,-75.580787658691,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/192948662,192948662,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68e132040303e_infocdn__8ejqfebefro03hbueer5pvlfs0rssmv7325cjrtqjpg.jpg,[],$ 1.650.000.000,3 Habs. 4 Baños 124 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"En el exclusivo proyecto Saint Michel Apartamentos, ubicado en una de las zonas más valorizadas y deseadas de Medellín, se encuentra este espectacular apartamento disponible para cesión de derechos, con entrega programada para marzo de 2026. Con un diseño moderno, acabados de lujo y una vista panorámica que abraza la ciudad desde un piso alto, este inmueble redefine el concepto de confort y exclusividad.El apartamento cuenta con 128 metros cuadrados perfectamente distribuidos. Su alcoba principal ha sido diseñada como un verdadero refugio privado, con dos amplios walk-in closets y un baño elegante y funcional. Las habitaciones auxiliares cuentan cada una con closet de pared y baño privado, brindando independencia y comodidad a todos los miembros de la familia. El closet de linos se ubicó estratégicamente detrás de la puerta de entrada, optimizando el espacio y la estética del ingreso.Pensado en los detalles, el apartamento fue reformado y mejorado durante el proceso de obra, incorporando salidas de gas adicionales tanto en el balcón como en la zona de ropas, además de un sistema de iluminación actualizado en el techo de todo el apartamento, lo que realza sus ambientes y crea una atmósfera cálida y moderna.Saint Michel se distingue por ser una unidad completa, con amenidades de primer nivel, seguridad 24 horas y una ubicación privilegiada que combina la tranquilidad residencial con la cercanía a los principales puntos de la ciudad",[],6.1889027,-75.5671843,,,,,,,,,,,,,,2026-08-03
"Local en Venta en Guayaquil, Medellín",https://www.fincaraiz.com.co/local-en-venta-en-guayaquil-medellin/192513439,192513439,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6848d8b1876b1_infocdn__74-1-16716047jpg.jpg,[],$ 1.250.000.000,35 m²,"Local en venta en guayaquil, medellín","Local Comercial enMedellín, Antioquia",,Llamar,"Invierte en un local con alto potencial de valorización y rentabilidad. Ubicado en uno de los centros comerciales más reconocidos del centro de Medellín, este inmueble se beneficia de un constante flujo de turistas, visitantes y alto tráfico vehicular, ofreciendo una ubicación estratégica para todo tipo de actividad comercial.Con un área de 35.67 m², este local es ideal para marcas, emprendimientos o inversionistas que buscan una propiedad en una de las zonas comerciales más dinámicas de la ciudad.",[],6.2471452150293,-75.572286606766,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Ciudad del Río, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-del-rio-medellin/193649030,193649030,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e37be9f0c5d_infocdn__4xguu6cwifp9lm2t9ynhlphkoz5kftwnn8bfqycxjpg.jpg,[],$ 960.000.000,2 Habs. 3 Baños 94.4 m²,"Apartamento en venta en ciudad del río, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Se Vende Apartamento para Estrenar, con bonitos Acabados muy iluminado y Ventilado en el Barrio el Poblado ( Sector Ciudad del Río), en un 17° Piso, con una área Construida de 94.4m² distribuidos de la siguiente forma: 2 Alcobas Familiares con Vestidor, 3 Baños ( Un Baño con Cabina en Vidrio Templado en La Alcoba Principal, Un Baño con Cabina en Vidrio Templado en La Alcoba Auxiliar y Un Baño Social Medio.), Cocina Integral Abierta con Península, Zona de Ropas Independiente, Sala Comedor Amplia, Espacio para Estudio con Ventanal, Balcón con una área de 6m² Aproximadamente, 2 Parqueaderos Totalmente Independientes y Y Un Cuarto Útil de Doble Altura (4m) con una área de 3.54m². La Unidad en sus Zona Sociales presta los siguientes servicios: Piscina para Niñas y Piscina para Adultos, Carril de Nado, Sauna, Turco, Salón Social, Salón de Jugos de Mesa, Salón para El Entretenimiento y Cuidado de Niñas y Niños, Sala de Lectura, Gimnasio, Salón con Cocina Social para la Integración y disfrute familiar y de Amigas y Amigos, Coworking, Zona de Juegos Infantiles, Parqueadero para Visitantes y Vigilancia Las 24 Horas. El sector cuenta con Lugares para La Recreación y el Esparcimiento para La Familia, Restaurantes, Centros Médicos y Supermercados. El sector cuenta con un Excelente Transporte Público. Código OG.",[],6.2194903,-75.5745938,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Belén, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/193970091,193970091,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c63d6d086_infocdn__picture-863ac60be9954b1fada844d5ba19cdbbjpeg.jpeg,[],$ 850.000.000,4 Habs. 3 Baños 145 m²,"Casa en venta en belén, medellín","Casa enMedellín, Antioquia",,Llamar,"¡La casa que tu familia estaba buscando en Medellín sí existe!Ubicada en la exclusiva, sector Loma de Los Bernal, una zona residencial tranquila, valorizada y con excelente conexión a toda la ciudad.✨ Casa de 3 niveles con espacios amplios, cómodos y perfectos para disfrutar en familia:? Nivel 1Sala comedor ampliaCocina integral1 habitación1 baño completoPatio + zona de ropasBalcón y jardín privado ?Parqueadero privado? Nivel 22 habitaciones2 bañosEstudio / sala de TVHabitación principal con baño privado y balcón? Nivel 3Habitación grande multiusoCuarto útil?Ubicada en unidad residencial con ambiente familiar, zonas verdes y excelente ubicación cerca de supermercados, colegios, transporte y todo lo que necesitas para vivir con comodidad y tranquilidad.? Una excelente oportunidad para vivir o invertir en uno de los sectores más apetecidos de Medellín.",[],6.2203121,-75.6038945,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/194003806,194003806,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a7138e281e_infocdn__picture-0ad0a509852b4363b3bd34932763c866jpg.jpg,[],$ 895.000.000,4 Habs. 3 Baños 134 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Proyecto perfecto para una remodelación de alto nivel, permitiendo transformar espacios clásicos en un hogar moderno y vanguardista.Este apartamento se caracteriza por su distribución espaciosa y generosa, ideal para familias que buscan comodidad.  Cuenta con una amplia zona social con vista a  zonas verdes muy generosas, tiene cocina independiente, 3 habitaciones amplias e iluminadas,  estudio/biblioteca, alcoba del servicio con baño, parqueadero y 2 cuartos útiles.Si buscas área y una ubicación envidiable, este apartamento es para ti.",[],6.1914615,-75.5762192,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Simon bolivar, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-simon-bolivar-medellin/193845688,193845688,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a466c90efc94_infocdn__foto-30833-43091859-1552871632-ssjpeg.jpeg,[],$ 860.000.000,3 Habs. 3 Baños 179 m²,"Casa en venta en simon bolivar, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa en Venta Simón Bolívar MedellínVenta amplia e iluminada casa (primer piso) de 179 m² es el hogar ideal, ofreciendo 4 alcobas en total: una principal con baño y closet, dos auxiliares con closet, y una cuarta opción perfecta para estudio o habitación de servicio. La propiedad cuenta con 3 baños (incluyendo uno social), un práctico closet de linos, antejardín y garaje con cuarto útil. Su diseño integra una cómoda sala, sala de TV y un comedor equipado con lavavajillas, que conecta con una generosa zona de patio de ropas, tanque de agua, calentador a gas y dos patios con reja que garantizan seguridad y frescura. Además, goza de una ubicación privilegiada cerca de colegios como El Corazonista, la Universidad Adventista y la futura estación del Metro de la 80, asegurando alta valorización y comodidad.Ver video aquí:https://www.instagram.com/p/DYXe8cunbrr/?hl=es-laContáctanosen los teléfonos *** - *** - ***[email protected]o en nuestra página web www.londonoyjaramillo.com",[],6.2464847,-75.6077597,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en San joaquin, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-joaquin-medellin/193755101,193755101,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6955700f66e_infocdn__gr202675120260515123341jpg.jpg,[],$ 490.000.000,4 Habs. 4 Baños 91 m²,"Apartamento en venta en san joaquin, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en San Joaquín, sobre la Avenida Bolivariana, cerca de la Universidad UPB y a pocos pasos de CC Unicentro. Con 91 m², en un piso 4, cuenta con 4 habitaciones, 4 baños, sala y comedor, cocina integral y zona de ropas independiente. Tiene un balcón muy amplio con excelente vista, está recién remodelado. No cuenta con parqueadero ni ascensor.Perfecto para alquiler estudiantil o rentas cortas.¡No pierdas esta oportunidad! Contáctanos para más información y agenda tu visita.",[],6.2459256606542,-75.583432212006,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/193831633,193831633,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1f4a0be3571_infocdn__xmi3rx9q4zu13iz453b6tzgjfrcmyhk6nswpln2zjpg.jpg,[],$ 520.000.000,3 Habs. 2 Baños 76 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en Calasanz con una vista panorámica, comodidad y ubicación ideal. ¡Tu nuevo hogar Este acogedor apartamento de 76 m² cuenta con 3 alcobas con closets ,más alcoba de servicio ,2 baños, sala comedor y cocina integral. Además, dispone de red de gas, calentador, closets y zona de ropas, parqueadero privado y visitantes Ubicado en unidad cerrada con seguridad 24/7, piscina, cancha deportiva, parque infantil, salón social y shut de basura.",[],6.2476376,-75.5658153,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El salado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-salado-medellin/193618508,193618508,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5255c59c156_infocdn__gr110223120260523104145jpeg.jpeg,[],$ 430.000.000,3 Habs. 2 Baños 70 m²,"Apartamento en venta en el salado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento para estrenar cuenta con 70 metros cuadrados distribuidos de manera funcional y acogedora. Dispone de tres habitaciones bien iluminadas, ideales para familias o para quienes buscan un espacio adicional para oficina o estudio. Además, ofrece dos baños completos con acabados contemporáneos, un agradable balcón que permite disfrutar de luz natural y ventilación, y un práctico cuarto útil que brinda espacio extra de almacenamiento.Ubicado en un edificio con ascensor, este inmueble se encuentra en una zona estratégica, cerca de supermercados, colegios y universidades, lo que lo convierte en una excelente opción tanto para vivir como para invertir. Su entorno facilita el acceso a servicios esenciales y ofrece comodidad en el día a día, combinando tranquilidad residencial con cercanía a todo lo necesario.Recuerda que te ayudamos en todo el proceso de vivienda",[],6.2000552,-75.5735598,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/194003404,194003404,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a64164d150_infocdn__yaw93v17gxpnrrjvzxwf25yafibmab7vcjgyustrjpg.jpg,[],$ 620.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",,Llamar,"VENTA DE APARTAMENTO EN LA LOMA DE LOS BERNAL- Apartamento recien remodelado, muy iluminado y fresco- 3 habitaciones- 1 estudio- 2 baños- Piso medio con balcón y agradable vista panorámica- Parqueadero privado cubierto- Cuarto útil detrás del parqueadero- Parqueadero de visitantes- Portería y seguridad 24 horas- Unidad tranquila y silenciosa en sector de alta valorización- Zona social con piscina, sauna, turco, gimnasio completo, BBQ,  juegos infantiles, cancha polideportiva, salón social y amplias zonas verdes- Con acceso a múltiples rutas de transporte- Muy cerca al Euro y a la iglesia de la Loma de los Bernal- Área pendiente de confirmar en escriturasEscríbenos por WhatsApp o llámanos para conocer más detalles y agendar una visita personalizada.",[],6.2178121,-75.6040772,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Robledo, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-robledo-medellin/193254558,193254558,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a4f0885503e_infocdn__gr75061320250902122914jpeg.jpeg,[],$ 330.000.000,4 Habs. 3 Baños 60 m²,"Casa en venta en robledo, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa unifamiliar en venta ubicada en el barrio Robledo, tiene 60 m2 aproximados, cuenta con 3 pisos, 4 habitaciones, solo una sin clóset, 3 baños , uno cabinado, Cocina integral, Barra en granito negro, Jardín al frente, Parqueaderos comunes, Zonas verdes. La distribución es así: Piso 1, Sala, Baño, Cocina, Habitación. Piso 2, 2 habitaciones, Estudio, Baño cabinado. Piso 3, Baño, Patio, Habitación. El sector ofrece buenas rutas de transporte y servicios básicos para la vivienda.Contactanos y programa tu cita con nosotros!",[],6.2769988,-75.596802,,,,,,,,,,,,,,2026-08-03
Apartamento en Venta en Medellín,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/193843299,193843299,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57a71919bd7_infocdn__gr197085720260604080606jpeg.jpeg,[],$ 790.000.000,2 Habs. 2 Baños 65 m²,Apartamento en venta en medellín,"Apartamento enMedellín, Antioquia",,Llamar,"Te presentamos una oportunidad única de adquirir un hermoso y cómodo apartamento en la ciudad de Medellín, uno de los destinos más vibrantes y atractivos de Colombia.Ubicado en el Poblado el mejor sector de Medellin, este apartamento cuenta con un area construida y privada de 65 M2. Cuenta con 2 acogedoras alcobas cada una con baño, perfectas para el descanso y la privacidad.Pero eso no es todo, además este apartamento cuenta con un garaje para tu automóvil, brindándote la tranquilidad y seguridad que mereces, además cuenta con amplio cuarto de hobbies.Al ingresar al apartamento, te maravillarás con sus modernos acabados y su distribución inteligente, que maximiza el espacio y la organización. En la cocina encontrarás una hermosa barra estilo americano, perfecta para disfrutar de desayunos y comidas informales.La propiedad también cuenta con una vista panorámica, perfecta para disfrutar de hermosos atardeceres. En cuanto a las comodidades, está completamente amoblado, así que no tendrás que preocuparte por nada más que disfrutar de tu nuevo hogar.En cuanto a las características externas, este apartamento se encuentra en un barrio residencial y seguro, con acceso pavimentado y vigilancia las 24 horas. En la zona podrás encontrar diferentes centros comerciales como SANTAFE Y OVIEDO, colegios y universidades como EAFIT, así como parques cercanos y zonas deportivas.El edificio cuenta con una amplia gama de servicios, incluyendo acceso para pers",[],6.1966723722222,-75.575230121613,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/192941918,192941918,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68dee0280545c_infocdn__ew1xrnhbc5tb4z761dhxc4z3ngg9wxtst3tmalbvjpg.jpg,[],$ 895.000.000,5 Habs. 3 Baños 112.03 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"✨ Vive en Laureles, Medellín: ¡el lugar donde la comodidad y el estilo se encuentran! ✨Te presentamos este espectacular apartamento en uno de los sectores más exclusivos y tradicionales de la ciudad.? Características del inmueble:3 amplias habitaciones + habitación principal con baño privado y vestier.Habitación de servicio o estudio con baño propio.Elegantes pisos en mármol.Balcón privado ideal para disfrutar del clima de Medellín.? Áreas comunes y comodidades del edificio:Piscina climatizada, gimnasio equipado y sauna.Salón social perfecto para reuniones y celebraciones.Portería 24/7 para tu tranquilidad.2 parqueaderos y cuarto útil.? Ubicación privilegiada en Laureles:Vive rodeado de cafés, restaurantes, centros comerciales, universidades y con fácil acceso a vías principales. Laureles es reconocido por su ambiente residencial, tranquilo y seguro, además de ser uno de los sectores más valorizados de Medellín.Este apartamento es la mezcla perfecta de lujo, confort y ubicación estratégica.? Contáctanos y agenda tu visita. ¡Tu nuevo hogar te espera en Laureles!",[],6.2412800018908,-75.592746578888,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-el-poblado-medellin/193909029,193909029,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4ed7a481a30_infocdn__foto-83566-900456792-8037872490-ssjpeg.jpeg,[],$ 2.200.000.000,4 Habs. 5 Baños 345 m²,"Casa en venta en el poblado, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa en venta en El Poblado, en el sector Loma de los Parra, de dos niveles con 4 habitaciones, 4 closets, 2 vestier, 4 baños, sala comedor, cocina integral, estudio, patio, sala de estar, zona de ropas, red de gas, calentador, antejardín, pisos en cerámica, 1 garaje doble paralelo cubierto, área de 345m². Alcoba y baño del servicio; adicionalmente, cuenta con una oficina y baño.Unidad residencial cuenta con piscina, salón social, jacuzzi, cancha de tenis, zona de juegos para niños, parqueadero de visitantes, amplias zonas verdes, vigilancia 24 horas.Vías de acceso: Loma de los Parra, transversal inferior, cerca del centro comercial El Tesoro, Mall La Visitación, San Fernando Plaza, Universidad EAFIT, Parque del Poblado, calle 10, cerca de colegios, rutas de transporte público cercano.",[],6.2026584,-75.5640685,,,,,,,,,,,,,,2026-08-03
Apartamento en Venta en Miraflores,https://www.fincaraiz.com.co/apartamento-en-venta-en-miraflores/193051407,193051407,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690512f32d76e_infocdn__7c8nysy1a8npckbgmaqazmopbkaaopsfdu261ibopng.png,[],$ 340.000.000,3 Habs. 2 Baños 66 m²,Apartamento en venta en miraflores,"Apartamento enMedellín, Antioquia",,Llamar,"VENTA DE APARTAMENTO -MIRA FLORES, BUENOS AIRES (MDELLIN)UBICACION PRIVILEGIADA,JUSTO AL FRENTE DEL CENTRO COMERCIAL LA CENTRAL, QUE CUENTA CON:*EPS SURA*SALAS DE CINE*EXITO*BANCOS Y MASExcelente acceso a transporte público: • A pocos minutos del tranvía de Ayacucho • Rutas integradas y buses en todas las direcciones • Cercanía a hospitales, clínicas, colegios y universidades *Características del apartamento: • Área: 66 m² • * Ascensor • * Portería 24 horas • *Parque infantil • * Zona de mascotas*Ideal para quienes buscan comodidad, seguridad y una ubicación estratégica en Medellín.* ¡Ven y conócelo! Será un gusto poder mostrártelo personalmente. Contáctame para agendar tu visita.",[],6.237129,-75.5560544,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Ciudad del Río, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-del-rio-medellin/193331196,193331196,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a56a4f0c60e0_infocdn__uvylqvap63des2fx0okmekigzxbmlqqle5uigskjcmdp4lvnkdn6eelhk-vfdhwnz8qu4a4cl6igrxv30oleua5sdwm5b-ajwinaasakrik.jpeg,[],$ 560.000.000,1 Hab 1 Baño 50 m²,"Apartamento en venta en ciudad del río, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Experimenta el placer de vivir espacios diseñados para tu bienestar, ubicación estratégica en ciudad el rio, cerca de todo lo que necesitas, (salud, entretenimiento, educación), facilidad de transporte. son 50 M2 distribuidos en una alcoba con vestier y baño, cocina abierta, balcón, salón-comedor, zona de ropas, parqueadero y útil. Excelentes zonas comunes para disfrutar en familia. Cesión de derechos, fotos del apartamento modelo, entrega en el 2026, mira para el interior. ***",[],6.2200696,-75.5751191,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/192813392,192813392,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68b35614ed089_infocdn__ayqusxtoccjqyjofnztpnfnigdcglxoganglujjnpng.png,[],$ 450.000.000,2 Habs. 2 Baños 65 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Hermoso APARTAMENTO en sector LAURELES, cerca a VIVA Laureles, edificio en propiedad horizontal, excelente distribución e iluminación, zona muy bien habitada, rutas de transporte público, vía principal, este inmueble cuenta con Red de gas y circuito cerrado de TV, ideal para vivienda propia o Inversión.",[],6.2458959,-75.5958794,,,,,,,,,,,,,,2026-08-03
"Oficina en Venta en Centro, Medellín",https://www.fincaraiz.com.co/oficina-en-venta-en-centro-medellin/194021617,194021617,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a613cca52fb2_infocdn__ztygxtglfpnw82yqdu6k0gukdw2z7pvr9nbydalnjpg.jpg,[],$ 250.000.000,4 Ambientes 1 Baño 60 m²,"Oficina en venta en centro, medellín","Oficina enMedellín, Antioquia",,Llamar,"Oficina de 60mtrs2, 4 espacios: sala de espera y recepción, 2 cubículos, 2 oficinas independientes. Cocineta, 1 baño, TOTALMENTE AMOBLADA, a excepción de una de las oficinas, 3 escritorios con sillas, computadores, impresoras, ventilador, mini nevera, cuadros decorativos, biblioteca, piso 6. Excelente ubicación en el centro de Medellín.",[],6.2488933,-75.5670525,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193142653,193142653,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20251126202943.png,[],$ 1.100.000.000,4 Habs. 2 Baños 153 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Descubra este excepcional apartamento, estratégicamente ubicado en el corazón de Provenza, donde la comodidad y el estilo de vida se fusionan. Disfrute de la conveniencia de tener todos los servicios y facilidades a poca distancia, inmerso en un hermoso entorno verde que invita a la tranquilidad. Esta propiedad, en excelentes condiciones, ofrece un lienzo perfecto para aquellos que deseen remodelar y modernizar, maximizando su ya notable potencial. El apartamento cuenta con cuatro amplias habitaciones, una cocina cerrada ideal para los amantes de la gastronomía, un encantador balcón para disfrutar del aire libre y una generosa zona social diseñada para el entretenimiento y el confort. Le invitamos a explorar el sinfín de posibilidades que este hogar tiene para ofrecer.",[],6.2083967,-75.5657952,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en La Visitación, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-la-visitacion-medellin/193651316,193651316,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0f58f13d114_infocdn__gr-casa-en-venta-el-poblado-medel-1776628292-2391-4953jpeg.jpeg,[],$ 1.630.000.000,4 Habs. 5 Baños 250 m²,"Casa en venta en la visitación, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa en venta dos niveles . 4 alcobas + estudio o 5 alcobas  y balcón en el segundo piso.En el primer piso : Sala de TV , sala, comedor , cocina integral , alcoba del servicio,  Terraza jardín y cuarto útil .2 parqueaderos .Unidad residencial conParque de niños y plazoleta deportiva.Portería y vigilancia 24/7Predial Anual $7.800.000",[],6.1991292,-75.56413,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La frontera, Envigado",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-frontera-envigado/192574099,192574099,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6b5693b74f4_infocdn__gr-venta-apartamento-sector-front-1750966210-7119-8957jpeg.jpeg,[],$ 650.000.000,3 Habs. 3 Baños 86 m²,"Apartamento en venta en la frontera, envigado","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento súper bien ubicado en una unidad tradicional muy cerca a la Frontera, cuenta con 3 habitaciones, 3 baños, salón comedor, cocina cerrada y parqueadero.Predial anual $2.300.000",[],6.1833778241357,-75.577617535225,,,,,,,,,,,,,,2026-08-03
