Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Alarcon, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-alarcon-bucaramanga/193655434,193655434,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e69f982f7c7_infocdn__property-21131-1-1776720143-imagenjpg.jpg,[],$ 370.000.000,3 Habs. 2 Baños 70 m²,"Apartamento en venta en alarcon, bucaramanga","Apartamento enBucaramanga, Santander",IPIMAC S.A.S,Llamar,"Imagina despertar cada día en un apartamento moderno, remodelado y acogedor en el corazón de Bucaramanga, en el barrio Alarcón. Construido en 2020, este inmueble de estrato 4 no solo ofrece un diseño contemporáneo, sino que también se sitúa en una ubicación estratégica que facilita el acceso a los principales puntos de la ciudad. Con un precio de venta de $370.000.000, este apartamento se presenta como una excelente opción para aquellos que buscan un espacio funcional y bien conectado. La zona cuenta con una variedad de servicios, como tiendas, restaurantes y transporte público, lo que garantiza un flujo constante de clientes y visitantes. Además, su construcción reciente asegura que disfrutarás de acabados modernos y un ambiente fresco. Este apartamento no es solo un lugar donde vivir, sino una oportunidad para establecer tu hogar en un sector que sigue creciendo y valorizándose. Tiene Hipoteca. No dejes pasar la oportunidad de ser parte de este vibrante barrio.",[],7.126543442997,-73.122804067097,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Mejoras publicas, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-mejoras-publicas-bucaramanga/194045917,194045917,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6918d30004f_infocdn__jc7gx2fndyjxlhnv1wyll2qfoi1b1rgxrtfyu05kjpg.jpg,[],$ 620.000.000,3 Habs. 2 Baños 84 m²,"Apartamento en venta en mejoras publicas, bucaramanga","Apartamento enBucaramanga, Santander",CLAUDIA CARREÑO - Ejecutiva Comercial Finca Raíz,Llamar,"VENDO APARTAMENTO EN EDIFICIO PALACE CONDOMINIO BUCARAMANGAExcelente Apartamento ubicado en la Cra 29 numero 34-54 Barrio Mejoras Publicas en Bucaramanga, a solo 5 minutos del Centro dela Ciudad, así mismo cerca de Clínicas, Colegios, Universidades, Parques e Iglesias, con las mejores vías de acceso.Cuenta con un área de 84 metros cuadrados, distribuidos en Sala, Comedor, Cocina Integral, Zona de Ropas, Amplio Balcón con Vista Panorámica, 3 Alcobas, 2 Baños, Estar de TV y Parqueadero Cubierto.El Edificio cuenta con Portería Permanente, Circuito Cerrado de TV, Vigilancia 24 horas, Servicio de Citofonía, Amplio Lobby, Tres Ascensores, Parqueadero para Visitantes.Zona Social con Piscina para Adultos, Piscina para Niños, Sauna, Turco , Gimnasio Dotado, Zona BBQ, Cancha Sintética, Zona BBQ, Parque Infantil, Cinema, Terraza con Vista 360 y Salón para Eventos.Los Servicio Públicos son en estrato 5, el canon mensual de administración es de $400.000.El Valor del Inmueble en Venta es de $620 Millones Negociables, Estoy para Asesorarle su Inversión,Contácteme:CLAUDIA CARREÑOEjecutiva Comercial de Finca Raíz.",[],7.1233593,-73.1151482,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Provenza, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-provenza-bucaramanga/194032544,194032544,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63f127ed329_infocdn__l1gfhutpoegsbgpj3vacnra6yebjyz6yivcavvjxpng.png,[],$ 899.000.000,4 Habs. 3 Baños 180 m²,"Casa en venta en provenza, bucaramanga","Casa enBucaramanga, Santander",CLAUDIA MILENA ROJAS RODAS,Llamar,"Descubra la esencia de la vida tradicional y tranquila en Provenza, uno de los barrios más distinguidos y exclusivos de Bucaramanga. Esta joya arquitectónica de 177 m² redefine el concepto de hogar, ofreciendo una alternativa superior a los apartamentos modernos, con la amplitud, elegancia, comodidad y funcionalidad que usted y su familia merecen.Ubicada estratégicamente entre la Meseta de Bucaramanga y Floridablanca, Provenza se distingue por sus amplias y auténticas viviendas, rodeada de una vibrante oferta comercial, prestigiosas instituciones educativas y una excelente conectividad.**Características destacadas:***   **Espacios generosos:** Cuatro amplias, iluminadas y frescas habitaciones, dos de ellas con balcón, garantizan el máximo confort.*   **Comodidad en cada nivel:** Tres baños completos y una habitación principal en el primer piso, ideal para personas mayores o para quienes buscan la conveniencia de no subir escaleras.*   **Diseño y funcionalidad:** Una cocina integral de diseño contemporáneo que inspira la creatividad culinaria.*   **Oasis privado:** Un patio interior perfecto para reuniones y momentos de descanso.*   **Zona de lavado excepcional:** Más de 16 m² de zona de lavado cubierta con un domo corredizo, ofreciendo versatilidad y amplitud.*   **Estacionamiento seguro:** Garaje cubierto con capacidad para dos vehículos (camioneta y automóvil).*   **Acabados de lujo:** Elegantes pisos de mármol que aportan un toque de distinción.*   **Luz natural:** Ambientes cálidos y bien iluminados gracias a su excelente orientación, que asegura luz natural durante todo el día.**Ubicación privilegiada:**Situada en una zona residencial serena, con fácil acceso a supermercados, colegios, parques y las principales vías de la ciudad.**Seguridad y tranquilidad:**La propiedad cuenta con rejas decorativas, puerta metálica, sistema de iluminación exterior y un jardín ornamental, brindando un entorno seguro y apacible.**Presentación impecable:**Cada detalle ha sido cuidadosamente embellecido para que esta propiedad luzca como de revista. ¡Lista para enamorar a primera vista!No se conforme con menos. Haga realidad su sueño de vivir en un espacio que lo tiene todo. Contáctenos hoy mismo para agendar una visita.Claudia RojasAsesora inmobiliaria***",[],7.119349,-73.1227416,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La floresta, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-floresta-bucaramanga/193972627,193972627,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4fd1878b6a4_infocdn__kzarzqwz2lhads7l0zpaa2a3wiovicefpuwdh3aijpg.jpg,[],$ 360.000.000,3 Habs. 2 Baños 88 m²,"Apartamento en venta en la floresta, bucaramanga","Apartamento enBucaramanga, Santander",Inmobiliaria Cecilia de Diaz,Llamar,se vende apartamento en el barrio la floresta edificio montetaxco - piso 5 - 3 habitaciones - 2 baños - sala comedor - cocina integral - zona de ropas - 2 balcones - hall tv - ascensor - parqueadero de carro - desocupado entrega inmediata.,[],7.1059464,-73.1067181,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en La ceiba, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-bucaramanga/193562245,193562245,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69c43ee1e68a3_infocdn__property-9342-1-1762814288-imagenjpg.jpg,[],$ 570.000.000,4 Habs. 2 Baños 160 m²,"Casa en venta en la ceiba, bucaramanga","Casa enBucaramanga, Santander",IPIMAC S.A.S,Llamar,"¡Casa de dos pisos en venta – Espacio, comodidad e iluminación para tu familia!Ubicación: La Ceiba | Estrato 4 / Area construida: 160 m² / Precio: $570.000.000Primer nivel:Sala-comedor amplia y luminosaCocina integral1 habitación1 bañoParqueadero de vehículoSegundo nivel:3 habitaciones (perfectas para una familia grande o para rentar)1 bañoSala de Tv.Una casa con excelente distribución, generosos espacios Ideal para quienes buscan comodidad, amplitud y buena ubicación en un entorno residencial.Contáctanos y agenda tu visita hoy mismo. ¡Tu nuevo hogar te espera con todo lo que necesitas y más!",[],7.103878984742,-73.117081901579,,,,,,,,,,,,,,2026-08-02
"Oficina en Venta en La aurora, Bucaramanga",https://www.fincaraiz.com.co/oficina-en-venta-en-la-aurora-bucaramanga/193685232,193685232,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f7f0d4bfe8d_infocdn__property-21290-1-1777848270-imagenjpg.jpg,[],$ 160.000.000,1 Baño 24 m²,"Oficina en venta en la aurora, bucaramanga","Oficina enBucaramanga, Santander",IPIMAC S.A.S,Llamar,"Imagina tener tu propia oficina en el corazón de Bucaramanga, en el barrio Aurora, una zona que combina accesibilidad y visibilidad, ideal para impulsar tu negocio. Este espacio, con un precio de venta de $160.000.000, te ofrece la oportunidad de establecerte en un estrato 4, donde la dinámica comercial es vibrante y el flujo de clientes es constante. La ubicación estratégica te permite conectar fácilmente con tus clientes y proveedores, facilitando la logística de tu operación diaria. Aunque no se especifica el año de construcción, este inmueble está diseñado para adaptarse a tus necesidades, brindando un ambiente funcional y cómodo para trabajar. Encontrarás una división en vidrio, muy útil si deseas tener una oficina con sala de reuniones o sala de espera separada. Visualiza el potencial que este lugar puede ofrecerte, donde cada rincón puede ser transformado en un espacio que refleje la identidad de tu empresa. No dejes pasar la oportunidad de ser parte de este entorno comercial en crecimiento.",[],7.1260000869675,-73.115655194999,,,,,,,,,,,,,,2026-08-02
"Oficina en Venta en Garcia rovira, Bucaramanga",https://www.fincaraiz.com.co/oficina-en-venta-en-garcia-rovira-bucaramanga/193556907,193556907,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69c2c5858ca70_infocdn__r6wr2ujgywaoewffz9cthytlgbbuyn9cg70nn2qmjpg.jpg,[],$ 100.000.000,1 Ambiente 1 Baño 25.46 m²,"Oficina en venta en garcia rovira, bucaramanga","Oficina enBucaramanga, Santander",Global valoración inmobiliaria,Llamar,"Oficina comercial luminosa y funcional en venta en el barrio García Rovira, Bucaramanga, Santander. Con una antigüedad superior a 30 años y un precio de $100.000.000, este inmueble amoblado está listo para ocupar de inmediato. Su diseño moderno y bien aprovechado garantiza un ambiente productivo y acogedor. Ubicada en una zona céntrica, cercana a entidades bancarias, notarías y la DIAN, ofrece un entorno con amplio potencial para su negocio. Esta oficina ""llave en mano"" es ideal para profesionales y emprendedores que buscan establecerse rápidamente en un entorno de trabajo funcional y eficiente.",[],7.1173544,-73.1276059,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Diamante 2, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-diamante-2-bucaramanga/193912112,193912112,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3bf8945c3ab_infocdn__taa7otjvz9mvvaxibkmici0dbfjo2ukxmwblfjojjpg.jpg,[],$ 700.000.000,4 Habs. 2 Baños 140 m²,"Casa en venta en diamante 2, bucaramanga","Casa enBucaramanga, Santander",Servinmobiliaria SAS,Llamar,"Casa en Diamante II, excelente sector y ubicación. 4 alcobas más hall TV, cocina integral, Antejardín enrejado con parqueo para 2 vehículos en línea, patio amplio,   Zona predominante residencial, pero cerca tiene todo tipo de comercio;  tales como supermercados, droguerías, salones de belleza, panaderías y espacios como parques, iglesia. La casa se uede ver a partir de 10 de julio aprox.",[],7.0906732,-73.114191,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Antiguo Campestre, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-antiguo-campestre-bucaramanga/194060349,194060349,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d1413e7b02_infocdn__88e107f1-a2de-4586-8ed9-e4fb237666f6.jpeg,[],$ 850.000.000,4 Habs. 4 Baños 220 m²,"Casa en venta en antiguo campestre, bucaramanga","Casa enBucaramanga, Santander",Asecasa Inmobiliaria,Llamar,"Descubra el hogar de sus sueños en este exclusivo sector del codiciado barrio Altos de Pan de Azúcar, en la vibrante ciudad de Bucaramanga. Esta acogedora casa, con un diseño impecable y una ubicación privilegiada, es la elección perfecta para una familia que busca confort y estilo. Sus amplios espacios incluyen tres luminosas habitaciones, un cuarto de servicio adicional, y cuatro baños completos que garantizan privacidad y comodidad para todos. Disfrute de una sala y comedor independientes, una moderna cocina integral, y un generoso patio con zona de ropas, ideal para el esparcimiento. La propiedad cuenta además con un parqueadero cubierto y una práctica bodega. Con un área de lote de 114 m² y una construcción de aproximadamente 220 m², esta casa ofrece una distribución inteligente que maximiza cada rincón. Se encuentra en óptimas condiciones, con acabados de alta calidad que reflejan un mantenimiento impecable. Esta es una oportunidad inigualable para establecer un hogar seguro y confortable en una de las localidades más prósperas. Contáctenos hoy mismo para coordinar una visita y déjese cautivar por el encanto de esta propiedad.""",[],7.1134791089068,-73.103233336879,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Mercedes, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-mercedes-bucaramanga/193729335,193729335,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ff5bd0666cd_infocdn__colbsuanxmfspc5pjbbvidq9kpiuyw3wu46uiewjjpg.jpg,[],$ 580.000.000,4 Habs. 3 Baños 150 m²,"Casa en venta en mercedes, bucaramanga","Casa enBucaramanga, Santander",PASEO ESPAÑA INMOBILIARIA,Llamar,"Descubra esta excepcional propiedad, estratégicamente ubicada para ofrecerle lo mejor en comodidad y accesibilidad. Esta casa, completamente libre de gravámenes, representa una oportunidad única para quienes buscan un nuevo comienzo o una inversión inteligente. Su ubicación privilegiada garantiza fácil acceso a servicios esenciales, zonas de ocio y principales vías de transporte, optimizando su calidad de vida. Para obtener información detallada y explorar todas las características que hacen de esta propiedad una elección inigualable, le invitamos a visitar www.paseoespana.com y utilizar el CÓDIGO 10367. Nuestro equipo está disponible para atenderle y resolver cualquier inquietud; no dude en contactarnos al ***.",[],7.1083545539069,-73.112219742328,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Urbanizacion diamante ii etapa, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-urbanizacion-diamante-ii-etapa-bucaramanga/193535247,193535247,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a34911295175_infocdn__property-15543-1-1773866617-imagenjpg.jpg,[],$ 730.000.000,3 Habs. 4 Baños 200 m²,"Casa en venta en urbanizacion diamante ii etapa, bucaramanga","Casa enBucaramanga, Santander",IPIMAC S.A.S,Llamar,"Descubre el hogar de tus sueños en uno de los sectores más exclusivos y tranquilos de Bucaramanga. Esta espectacular casa de 3 niveles y 200 Mts2, totalmente REMODELADA y con acabados modernos, ofrece el espacio y la comodidad que tu familia merece.CARACTERÍSTICAS DESTACADAS:? Medidas: 8m de frente x 15m de fondo.?️ Seguridad: Garaje con portón eléctrico y antejardín.?️ Nivel 1: Amplia sala comedor, baño social, estudio privado, moderna cocina integral abierta y patio independiente.? Nivel 2: 3 Habitaciones luminosas, balcón principal de gran tamaño, 2 baños y un confortable Star de TV.? Nivel 3: Gran salón cubierto multifuncional, zona húmeda y baño adicional.DETALLES FINANCIEROS:? Inversión: $730.000.000? Estrato: 4✅ Estado: Libre de deuda y gravámenes.? Avalúo: $345.000.000⚠️ CONDICIONES DE VENTA:? NO se aceptan permutas.? Venta exclusiva de CONTADO (Solo efectivo).Vivir en Diamante II es sinónimo de valorización y bienestar. Disfruta de un entorno residencial seguro, cerca de centros comerciales, parques y excelentes vías de acceso.✨ ¡Agenda tu cita ahora y no dejes pasar esta inversión segura!",[],7.090577285101,-73.114234732292,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Lagos del cacique, Bucaramanga",https://www.fincaraiz.com.co/casa-en-venta-en-lagos-del-cacique-bucaramanga/193878278,193878278,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a01d56a472_infocdn__property-21052-1-1776301626-imagenjpg.jpg,[],$ 1.220.000.000,3 Habs. 4 Baños 160 m²,"Casa en venta en lagos del cacique, bucaramanga","Casa enBucaramanga, Santander",IPIMAC S.A.S,Llamar,"CASA EN EL CACIQUE CONJUNTO CERRADO, TRES PISOS: casa remodelada, primer piso: garaje para dos carros, sala, amplia, comedor independiente, comedor de confianza, baño social, cocina integral, zona de ropas, baño de servicio, segundo piso: tres alcobas todas con closet y la principal con baño, baño auxiliar, hall de televisión, tercer piso: estudio amplio, terraza con excelente vista a la zona verde. zona social completa.",[],7.1017422289406,-73.101214170456,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Provenza, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-provenza-bucaramanga/194032405,194032405,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63e373289e8_infocdn__5sjb9ayijzh1elygesjdkda17gjs0xiso0gaj7l9jpg.jpg,[],$ 480.000.000,3 Habs. 4 Baños 119 m²,"Apartamento en venta en provenza, bucaramanga","Apartamento enBucaramanga, Santander",ASESORIAS GLORIA INES,Llamar,"Vendo Apartamento  parte alta de Provenza  segundo piso ,moderno cerca al colegio INEM , Divino Niño, iglesias , supermercados , cerca al centro comercial Único  , facilidad de transporte .CARACTERISTICAS:Sala comedor , estudio , cocina integral abierta  con barra , baño social , alcoba principal con Vestier y baño, dos alcobas con baño privado , jacuzzi y BBQ , parqueadero.",[],7.0860969,-73.1156401,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Sotomayor, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-sotomayor-bucaramanga/192504096,192504096,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.684654e4e4b85_infocdn__qg4yqmbwk4wu0ltdycfcdr4y0o3eztwyvapen0uhjpg.jpg,[],$ 600.000.000,4 Habs. 3 Baños 207 m²,"Apartamento en venta en sotomayor, bucaramanga","Apartamento enBucaramanga, Santander",CASA COLOMBIA - Diego Sorzano,Llamar,"Mejoras Públicas, PH. duplex, cuatro alcobas , tres baños sala con doble altura, comedor, amplio balcón terraza, un parqueadero, vista panorámica.",[],7.1216426,-73.1143208,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Nuevo Sotomayor, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-nuevo-sotomayor-bucaramanga/193738077,193738077,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0346fcd889e_infocdn__khnegzrdcjque1wlyevkn1eqdq1h8v1kanvwfk5jjpg.jpg,[],$ 200.000.000,2 Habs. 1 Baño 1 m²,"Apartamento en venta en nuevo sotomayor, bucaramanga","Apartamento enBucaramanga, Santander",METROPOLITAN NEGOCIOS INMOBILIARIOS,Llamar,"APARTAMENTO EN VENTA EN AVENIDA GONZÁLEZ VALENCIA Si estás buscando un apartamento recién remodelado, acogedor y con excelente iluminación natural, esta es una gran oportunidad. Ubicado en segundo piso, este inmueble ofrece espacios funcionales, acabados modernos y una agradable vista hacia la calle. Características destacadas: Sala-comedor compacta y funcional Cocina integral con muy buena distribución 2 habitaciones, una con clóset y otra con espacio para adecuarlo 1 baño Patio con espacio para lavadora Apartamento con muy buena luz natural y ventilación Recién remodelado, con ambiente fresco, limpio y moderno ? Ideal para quienes buscan un inmueble práctico, agradable y bien ubicado, perfecto para vivir o invertir.",[],7.1161323,-73.1170997,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en San francisco, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-francisco-bucaramanga/193956714,193956714,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a516eea26d6d_infocdn__1bb5b231-d54f-4202-8bd2-4cffd61fbeb7.jpeg,[],$ 260.000.000,2 Habs. 2 Baños 59 m²,"Apartamento en venta en san francisco, bucaramanga","Apartamento enBucaramanga, Santander",Baez Saavedra Ltda,Llamar,"Espectacular apartamento en excelente estado de conservación, que combina confort, funcionalidad y calidad de vida. Su eficiente distribución aprovecha cada espacio, con dos alcobas y dos baños, incluido baño privado en la principal. DESTACAN SU EXCELENTE VENTILACIÓN NATURAL Y ABUNDANTE ILUMINACIÓN, que generan ambientes frescos, amplios y agradables durante todo el día. Además, ofrece una privilegiada vista panorámica de 180 hacia el sur de la ciudad, donde se integran el paisaje urbano y el entorno natural. Cuenta CON 2 ASCENSORES, parqueadero cubierto en sótano, CUARTO ÚTIL y zonas comunes con vigilancia 247, gimnasio, juegos infantiles, salón social y zona BBQ. Su ubicación estratégica brinda fácil acceso al Centro, San Francisco, comercio, servicios, la UIS, Santo Tomás, UDI, SENA y reconocidos colegios. Excelente transporte público y conectividad. ***",[],7.1292335,-73.126913,,,,,,,,,,,,,,2026-08-02
"Oficina en Venta en Bolarqui, Bucaramanga",https://www.fincaraiz.com.co/oficina-en-venta-en-bolarqui-bucaramanga/3574187,3574187,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/9/5/1553129_573_23.jpg,[],$ 500.000.000,1 Ambiente 117 m²,"Oficina en venta en bolarqui, bucaramanga","Oficina enBucaramanga, Santander",Megavivienda,Llamar,"OFICINA DE DOS PISOS,  117 MRS2.,  EN TOTAL,  PRIMER Y SEGUNDO PISO DEL EDIFICIO MARDEL REAL  CON VISTA A LA KRA 29,  DOS BAÑOS,  ESPACIOS AMPLIOS VENTILADOS E ILUMINADOS,  BUENA DISTRIBUCION,  CON DERECHO A DOS PARQUEADEROS,  CERCA A LA CALLE 56,  CLINICA CHICAMOCHA..",[],7.111062,-73.113553,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La victoria, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-victoria-bucaramanga/193681576,193681576,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0641592af5d_infocdn__216828-1-1777324703jpg.jpg,[],$ 320.000,3 Habs. 2 Baños 95 m²,"Apartamento en venta en la victoria, bucaramanga","Apartamento enBucaramanga, Santander",URIBIENES,Llamar,"En el corazón de Bucaramanga, en la prometedora zona occidente-sur del barrio La Victoria, se erige un moderno apartamento que simboliza la fusión perfecta entre confort y funcionalidad. Construido en 2024, este inmueble de estrato 4 ofrece un entorno ideal para quienes buscan establecer su hogar en una ubicación estratégica, caracterizada por su cercanía a importantes vías de acceso y servicios esenciales. La disposición del espacio ha sido diseñada para maximizar la comodidad y la eficiencia, permitiendo a sus futuros residentes disfrutar de un ambiente acogedor y práctico. La Victoria, un barrio en constante crecimiento, promete un flujo de vida vibrante y una comunidad activa, lo que lo convierte en un lugar atractivo para vivir. Este apartamento no solo representa una inversión en calidad de vida, sino también en un entorno que se valoriza con el tiempo. La oportunidad de ser parte de este desarrollo residencial está a su alcance, ofreciendo un estilo de vida que combina modernidad y accesibilidad. En definitiva, este inmueble es una invitación a disfrutar de la vida en Bucaramanga.",[],7.099038496711,-73.117481367805,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Alfonso lopez, Bucaramanga",https://www.fincaraiz.com.co/apartamento-en-venta-en-alfonso-lopez-bucaramanga/193748653,193748653,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a056c2ddf02d_infocdn__zkoqcu7utdw4abwhtxpjqih2qlq8t3t3lwhrbkfojpg.jpg,[],$ 220.000.000,3 Habs. 2 Baños 76 m²,"Apartamento en venta en alfonso lopez, bucaramanga","Apartamento enBucaramanga, Santander",,Llamar,?✨ APARTAMENTO EN VENTA – Alfonso López ✨?? Precio: $220.000.000? Administración: $80.000✅76m2? 3 habitaciones ?️? 2 baños ?? Parqueadero para carro ?? 5° piso sin ascensor ?? Excelente oportunidad de inversión? Actualmente arrendado en $1.100.000 mensuales.LIBRE DE DEUDAS? Contáctame para más información o agendar tu visita.,[],7.1124573,-73.1320656,,,,,,,,,,,,,,2026-08-02
"Apartaestudio en Venta en Provenza, Bucaramanga",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-provenza-bucaramanga/192664751,192664751,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.687ec55b64c63_infocdn__vqxh3aefm1l8wdmwssvehivs0vo8z6wzgt0w70idjpg.jpg,[],$ 140.000.000,1 Hab 1 Baño 22.2 m²,"Apartaestudio en venta en provenza, bucaramanga","Apartaestudio enBucaramanga, Santander",,Llamar,"Oportunidad de inversión, actualmente arrendado en 750.000 por inmobiliaria por lo que recibiría 656.000 libre ingreso  fijo hasta agosto 2026 con una alta probabilidad de renovación de contratoCocina integral modernaZona de ropasBaño completo1 habitación con clósetBalcón con excelente ventilación e iluminación natural? No incluye parqueaderoEl edificio no cuenta con ascensor",[],7.0831196,-73.1168062,,,,,,,,,,,,,,2026-08-02
Apartamento en Venta en Prado,https://www.fincaraiz.com.co/apartamento-en-venta-en-prado/193722052,193722052,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fd4503e8db2_infocdn__nh1ofkqs37po5i0vtbix2aqsbvg61azsy3itm3qxjpg.jpg,[],$ 1.100.000.000,4 Habs. 5 Baños 238 m²,Apartamento en venta en prado,"Apartamento enBucaramanga, Santander",,Llamar,"VENTA DE PENTHOUSE DÚPLEX BUCARAMANGA ZONA PREMIUM CONTIGUA A CABECERAVive en lo más alto… con una vista que lo cambia todo.Exclusivo Penthouse de 238 m² + terraza panorámica 360°, donde el diseño, la amplitud y la privacidad se convierten en experiencia.CÓDIGO 314? Agenda tu visita privada: ***? Especificaciones generales▪️ 238 m² de área total▪️ ? Piso alto▪️ ? 2 parqueaderos privados▪️ ? Vista panorámica 360°▪️ ? Pisos en mármol pulido▪️ ? Cuarto útil✨ Primer nivel – Diseño que impacta▪️ ? Cocina abierta con península central▪️ Mesones en piedra sinterizada + mobiliario moderno▪️ Torre de hornos + panel de refrigeración integrado▪️ Zona de ropas independiente▪️ ? Sala principal con acceso a terraza▪️ ? Comedor para 8–10 puestos▪️ ? Estudio / oficina con balcón▪️ ☕️ Segunda sala con terraza tipo café o té▪️ ? Baño social▪️ ? Habitación con baño privado, clóset amplio y balcón? Segundo nivel – Privacidad total▪️ 3 habitaciones tipo master:✔️ Todas con baño privado ?✔️ Clósets modernos✔️ Balcón mirador ?✔️ Espacios generosos▪️ ? Hall de TV▪️ ? Terraza auxiliar con pérgola (ideal para descanso o jardín)?? Tercer nivel – Terraza panorámica 360°▪️ Vista total a la ciudad ?▪️ Zona BBQ ?▪️ Pérgola moderna▪️ Espacios para reuniones▪️ ? Ambiente perfecto para disfrutar, compartir y desconectar▪️ Cuarto útil? Ubicación privilegiada▪️ Sector exclusivo contiguo a Cabecera▪️ Alta valorización▪️ Conectividad inmediata? Datos clave▪️ Estrato 4▪️ Administración: $1.300.000▪️ Avalúo catastral: $639 millones▪️ Predial anual: $5.3 millones▪️ Sin Gravámenes, Sin hipotecas▪️ Listo para escriturar? Precio: $1.100.000.000? Una propiedad única para quienes buscan exclusividad, amplitud y una vista incomparable.",[],7.1347216,-73.1196811,,,,,,,,,,,,,,2026-08-02
