Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Coodelmar iii etapa, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-coodelmar-iii-etapa-pereira/193489672,193489672,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b0d7a62ed63_infocdn__cl87r6fpu6elvayaiolqzrnmdqsvgdzb7zq7eckljpg.jpg,[],$ 199.000.000,3 Habs. 1 Baño 62 m²,"Apartamento en venta en coodelmar iii etapa, pereira","Apartamento enPereira, Risaralda",VERTICAL SERVICIOS INMOBILIARIOS,Llamar,"VERTICAL Servicios Inmobiliarios tiene el placer de presentar este encantador apartamento en venta, ubicado en el prestigioso Conjunto Residencial Coodelmar #3. Este acogedor hogar ofrece una distribución inteligente con 3 luminosas habitaciones, 1 baño completo, una espaciosa sala de estar, comedor y cocina funcional, además de un conveniente área de ropas. Disfrute de la comodidad de vivir en una zona con excelente servicio de transporte público y fácil acceso a las principales vías. La ubicación es inmejorable, a pocos pasos de supermercados y droguerías, garantizando que todas sus necesidades diarias estén al alcance de su mano. Una oportunidad excepcional para quienes buscan confort, conveniencia y una excelente inversión.",[],4.7966994,-75.7439357,,,,,,,,,,,,,,2026-08-02
"Casa en  Venta en Aeropuerto, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-pereira/191186443,191186443,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.66abfb13638df_infocdn__cxji1ehktq5op7zgyky3rx4dc5tmyarugpoxoogkjpg.jpg,[],$ 650.000.000,3 Habs. 3 Baños 160 m²,"Casa en  venta en aeropuerto, pereira","Casa enPereira, Risaralda",Consultora Inmobiliaria Luz Piedad Montoya,Llamar,"Casa en conjunto cerrado de alta valoración en el Eje Cafetero Pereira, conformado por 3 niveles , cocina integral, sala, comedor, estudio, 3 habitaciones, 3 baños completos, cuarto de empleada, 2 parqueaderos.",[],4.8098034,-75.7408963,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Belmonte a, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-belmonte-a-pereira/192264780,192264780,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a2d8335cc2ed_infocdn__gr35951220250401084106jpg.jpg,[],$ 530.000.000,3 Habs. 3 Baños 118 m²,"Casa en venta en belmonte a, pereira","Casa enPereira, Risaralda",,Llamar,"Ubicada en el corazón de Pereira, en el hermoso departamento de Risaralda, se encuentra esta espectacular casa en venta con una privacidad y comodidad inigualables. Con un área de 118 M2, esta propiedad cuenta con 3 amplias habitaciones y 3 baños completos, ideal para una familia en busca de un hogar acogedor y lleno de posibilidades. Dentro de la casa, se pueden encontrar una serie de detalles y características que la hacen única y especial. La propiedad admite mascotas, lo cual es ideal para quienes tienen animales de compañía. Además, cuenta con armarios empotrados, ideales para mantener el orden y el almacenamiento de los objetos personales. Un balcón le permite a los habitantes disfrutar de una vista panorámica de la ciudad de Pereira, mientras que un baño auxiliar brinda más comodidad y funcionalidad para la familia. Una biblioteca o estudio es perfecta para aquellos que buscan un espacio tranquilo para trabajar o estudiar en casa, y los clósets ofrecen un espacio de almacenamiento adicional. Por último, la casa cuenta con una cocina integral, perfecta para preparar deliciosas comidas en familia, un depósito para almacenar objetos y gas domiciliario para mayor comodidad. Al salir de la casa, se pueden encontrar una serie de comodidades en la zona externa que hacen de esta propiedad una opción aún más atractiva. Con acceso pavimentado, se puede llegar fácilmente a la propiedad, y un área social permite a los habitantes interactuar y disfrutar de momen",[],4.8093596,-75.7635208,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193462438,193462438,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4fc674df23e_infocdn__gr103982920260309044701jpeg.jpeg,[],$ 880.000.000,2 Habs. 2 Baños 169 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Código para WhatsApp: ***Descubre el privilegio de vivir en uno de los sectores más exclusivos y valorizados de Pereira, en el reconocido sector de Cerritos.Te presentamos este Apartamento Campestre Exclusivo, una megapropiedad que combina diseño moderno, acabados de lujo y un entorno natural inigualable.Con 84 m² de área construida más una espectacular terraza de 85.4 m², este apartamento en primer piso ofrece el equilibrio perfecto entre comodidad, amplitud y conexión con la naturaleza.✨ Distribución y características:2 habitacionesHabitación principal con vestier, baño privado y aire acondicionadoHabitación auxiliar con baño completoBaño social (sin ducha)Sala comedor con excelente iluminación naturalAmplia terraza de 85.4 m² con vista hacia la cordilleraModerna cocina italiana equipada con horno, estufa y campanaZona de ropas independiente con calentador y mueble múltiplePersianas y blackouts instalados1 parqueadero en sótanoDepósito? Zonas sociales tipo Club House:El conjunto residencial ofrece una experiencia tipo resort:Piscina con horizonte perdido y pisos atérmicosPiscina para niñosZonas de bronceoTurco y jacuzziSalón socialGimnasio completamente dotadoSendero campestreVivir en Cerritos es disfrutar de tranquilidad, exclusividad y alta valorización, con fácil acceso a los principales puntos de la",[],4.8103231242094,-75.774809267051,,,,,,,,,,,,,,2026-08-02
"Apartaestudio en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cerritos-pereira/193841055,193841055,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a569ecedd5b3_infocdn__gr74459620260429114700jpeg.jpeg,[],$ 520.000.000,1 Hab 2 Baños 62 m²,"Apartaestudio en venta en cerritos, pereira","Apartaestudio enPereira, Risaralda",,Llamar,"Te presento este espectacular apartaestudio ubicado en la hermosa y acogedora ciudad de Pereira, en Risaralda. Con un área de terreno de 63 M2 y una área construida de 62 M2, esta propiedad cuenta con todo lo necesario para brindarte confort y comodidad en cada uno de sus espacios.Al ingresar, te recibirá una amplia alcoba que te brindará la privacidad que necesitas para descansar y relajarte. Además, encontrarás 2 baños completos que te proporcionarán la comodidad y funcionalidad que necesitas en tu día a día.Incluido en el precio de venta, tendrás acceso a un garaje privado para que puedas guardar tu vehículo de forma segura y sin preocupaciones. Y si tienes alguna mascota, ¡no hay problema! Este apartaestudio admite la convivencia con ellos.La propiedad cuenta con excelentes características internas que te encantarán. Con armarios empotrados en cada habitación, podrás organizar tu ropa y pertenencias de manera fácil y práctica. Y si te gusta disfrutar de una vista panorámica, podrás hacerlo desde el balcón privado que incluye este inmueble.Además, el apartaestudio cuenta con una barra estilo americano en la cocina, ideal para compartir con tus seres queridos mientras preparas deliciosas comidas con la cocina integral totalmente equipada. También podrás disfrutar de la comodidad del calentador y el gas domiciliario en todos tus servicios.En cuanto a características externas, este apartaestudio se encuentra en un acceso pavimentado que te",[],4.8081783,-75.6908183,,,,,,,,,,,,,,2026-08-02
"Casa en venta en Los corales, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/10179713,10179713,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/5090dd35-d1b3-4aa1-83ad-1e97478aa2c5/photos/5090dd35-d1b3-4aa1-83ad-1e97478aa2c5_1_True_95de602a-75ad-4363-af46-6097d4e852ee.jpg,[],$ 600.000.000,5 Habs. 4 Baños 250 m²,"Casa en venta en los corales, pereira","Casa enPereira, Risaralda",,Llamar,"Junta Inmobiliaria vende casa de 3 niveles en el Barrio Corales. El primer nivel consta de sala y comedor independientes, garaje, cocina, patio de ropas, baño social sin ducha y alcoba empleada con baño completo. El segundo nivel tiene 4 alcobas, 2 baños completos y estudio. En el tercer nivel se encuentra la terraza y la alcoba principal con su baño completo y  Jacuzzi. La iluminación es natural y está  cerca a estaciones de gasolina, universidades, parques, gimnasios, Villa Olímpica, Estadio, Cai, tiendas de barrio, supermercados, centro comercial y transporte público.El valor de venta es negociables y se presentan diferentes alternativas de pago: en efectivo, préstamo bancario o leasing habitacional que tiene el propietario y lo da en cesión.",[],4.8018431,-75.7489382,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193521478,193521478,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6cfef252570_infocdn__gr192915620260316104618jpeg.jpeg,[],$ 1.011.000.000,3 Habs. 2 Baños 98 m²,"Apartamento en venta en pinares, pereira","Apartamento enPereira, Risaralda",,Llamar,"ÚLTIMAS UNIDADES PARA ESTRENAR EN PINARES PEREIRATiene una de las ubicaciones más privilegiadas de Pereira. Aquí prácticamente no necesitas carro para tu día a día: estás a minutos de restaurantes, cafés, clínicas, supermercados y muchos de los lugares más importantes de la ciudad.Si estás buscando ubicación, amplitud y valorización en uno de los mejores sectores de Pereira, este puede ser una muy buena oportunidad.Apartamentos de 98mt2 - 3 habitaciones - 2 baños- 2 parqueaderos y 1 depósito - zonas sociales de lujo.",[],4.8046261,-75.6855345,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/194037152,194037152,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a676851a6701_infocdn__iyr6jvyd9qdubm9gnbtheltf1r9ft8ztzpyjjdomjpg.jpg,[],$ 295.000.000,2 Habs. 2 Baños 57 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Características? Área: 57,08 m²? Primer piso?️ 2 habitaciones? 2 baños? Parqueadero cubiertoEspacios* Sala – comedor con excelente iluminación natural.* Cocina integral abierta con barra tipo americana y acabados modernos.* Zona de ropas independiente.* Habitación principal con baño privado y amplio clóset.* Segunda habitación con excelente iluminación.* Acabados contemporáneos y pisos en porcelanato tipo mármol.Zonas comunes? Piscina?️ Portería y vigilancia? Salón social? Zona infantil? Zona para mascotas¿Por qué elegir este apartamento?✨ Excelente estado, listo para habitar.✨ Diseño moderno y funcional.✨ Amplios ventanales que brindan luz natural y ventilación.✨ Ubicado sobre la vía Condina, uno de los sectores con mayor desarrollo y valorización de Pereira.✨ Ideal para vivienda propia o inversión.? Agenda tu visita y conoce este hermoso apartamento.",[],4.7939599,-75.7538263,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Los corales, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/193566880,193566880,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69c55c3bbc200_infocdn__b2nvbwmmet6vnljsf6xgz5dnl3arit3294jqzqfcjpg.jpg,[],$ 700.000.000,4 Habs. 3 Baños 312 m²,"Casa en venta en los corales, pereira","Casa enPereira, Risaralda",,Llamar,"Te presentamos esta casa en venta ubicada en Corales. Consta de un area de 312 mts distribuidos en 4 niveles. En el primer piso se ubica sala comedor, baño social, estudio, cocina integral y patio. En el segundo piso encontramos 3 alcobas, principal con baño privado, sala de estar, baño social y balcon. En el tercer piso se ubica una habitación tipo penthouse, baño, jacuzzi, chimenea y oficina. Finalmente encontramos la terraza y la zona de ropa. La excelente ubicación del inmueble permite un fácil acceso a colegios, rutas de transporte público y sector comercial. Esta es una oportunidad única para adquirir un inmueble en una zona de alta demanda y con todas las facilidades necesarias para una vida cómoda y conveniente.",[],4.7998339,-75.742904,,,,,,,,,,,,,,2026-08-02
"Casa Campestre en venta en Tribunas corcega, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-tribunas-corcega-pereira/10250240,10250240,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/d0bafb83-b38d-49c7-8d72-a0cbd10c235f/photos/d0bafb83-b38d-49c7-8d72-a0cbd10c235f_1_True_e3bc7baa-4a74-4b63-99a1-14c9d35c7d33.jpeg,[],$ 850.000.000,5 Habs. 4 Baños 250 m²,"Casa campestre en venta en tribunas corcega, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Esta casa en venta te ofrece un amplio lote de 6,400 metros cuadrados, listos para dar vida a tus proyectos. ?✨Ubicada estratégicamente cerca de la vía principal y con excelente acceso al transporte público y privado, esta propiedad es una joya. Además, su casa de 250 a 300 metros cuadrados está en perfectas condiciones, con un sistema de domótica de vanguardia que hace la vida más cómoda.Descubre una terraza panorámica con una vista de 180°, que te permitirá apreciar la ciudad de Pereira en toda su majestuosidad. ?El inmueble cuenta con un cuarto de empleada con baño privado y acceso independiente, ofreciéndote comodidad y privacidad.La casa se distribuye de manera funcional, con una cocina integral, comedor y dos salas, una de ellas con una espectacular chimenea funcional. En el primer nivel, encontrarás una habitación con baño privado y otra habitación, además de un baño social.En el segundo nivel, la habitación principal te sorprenderá con su vestidor y baño privado, y una habitación adicional.El lote se rodea de zona verde, con árboles y guaduales que crean un ambiente sereno. También incluye una zona de descanso en construcción liviana, ideal para teletrabajo o simplemente disfrutar de la tranquilidad.Un detalle importante: esta propiedad paga anualmente alrededor de 800 mil pesos en impuestos, lo que la hace aún más atractiva.Con un valor de venta de $850 millones y sin gastos de administración ¡Contáctanos para más información y para visitarla!",[],4.7247393,-75.6306,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Combia, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193006201,193006201,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68f7a2cce3b70_infocdn__bts2jifvgwkmohdod7ezi5px9mbl0tj4vaoxz3cojpg.jpg,[],$ 1.800.000.000,4 Habs. 4 Baños 430 m²,"Casa en venta en combia, pereira","Casa enPereira, Risaralda",,Llamar,"Descubra el encanto de esta hermosa casa campestre, un verdadero oasis de tranquilidad y lujo en el exclusivo sector de Combia. Esta impresionante propiedad, ubicada en un conjunto cerrado con un pintoresco lago, ofrece una experiencia de vida inigualable. Con 4 amplias habitaciones y 5 baños elegantemente diseñados, cada rincón de la casa ha sido pensado para su máximo confort. Disfrute de la comodidad moderna con cortinería eléctrica en toda la casa, complementada por espacios generosos e impecablemente iluminados que invitan a la relajación y el disfrute. Rodeada de exuberantes zonas verdes, esta residencia no solo es un hogar, sino un refugio donde la naturaleza y la sofisticación se encuentran.",[],4.8339635,-75.7723796,,,,,,,,,,,,,,2026-08-02
"Lote en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193250563,193250563,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.695d8a0804e92_infocdn__rhzfhlsz2txklnypymdz7eevkpcz26onc6t989xtjpg.jpg,[],$ 312.800.000,1360 m²,"Lote en venta en cerritos, pereira","Lote enPereira, Risaralda",,Llamar,"Vive la exclusividad de la naturaleza – Lote en Venta en Cerritos, PereiraImagina construir la casa de tus sueños en un entorno campestre exclusivo, donde la tranquilidad, la naturaleza y el confort se unen en un solo lugar. Este espectacular lote de 1.360 m², con topografía semi ondulada, se encuentra dentro de un condominio campestre de alto nivel en Cerritos, Pereira, con seguridad privada 24/7.Disfruta de zonas sociales premium: piscina, área BBQ, salón social y una vista privilegiada hacia la cuenca del río Otún, rodeado de exuberante fauna y flora, ideales para quienes buscan bienestar, privacidad y conexión con la naturaleza.- Un espacio perfecto para amantes de la vida al aire libre- Ideal para un proyecto de vivienda campestre exclusivo- Seguridad, confort y valorización aseguradaPrecio de venta: $312.800.000 COPHaz realidad tu estilo de vida soñado, en un lugar donde la tranquilidad se vive al máximo.",[],4.7975942,-75.8469648,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Jardin i etapa, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-jardin-i-etapa-pereira/193730131,193730131,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ffe2b27e24d_infocdn__hxyp1vxqw7fhgn5yvqawbs0sbmivj3naihqigyobjpg.jpg,[],$ 460.000.000,3 Habs. 2 Baños 152 m²,"Casa en venta en jardin i etapa, pereira","Casa enPereira, Risaralda",,Llamar,"VERTICAL SERVICIOS INMOBILIARIOS, VENDE:Descubra esta joya inmobiliaria en el corazón del tradicional Barrio El Jardín, un enclave privilegiado que fusiona la serenidad de la naturaleza con la comodidad urbana. Rodeada por una exuberante reserva ecológica, esta propiedad ofrece un santuario de paz y tranquilidad, donde el aire puro y el canto de los pájaros serán parte de su día a día. Sus generosos espacios interiores, bañados por una luz natural excepcional, han sido diseñados para brindar una sensación de amplitud y bienestar inigualables, garantizando el máximo confort para usted y su familia. Además, esta excepcional propiedad incluye un apartaestudio independiente, una valiosa característica que no solo proporciona flexibilidad de uso, sino que también representa una atractiva fuente de ingresos adicionales, optimizando su inversión. Viva la experiencia de un hogar donde la naturaleza y la rentabilidad se encuentran en perfecta armonía.",[],4.8084084,-75.7115806,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Avenida Sur, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-avenida-sur-pereira/193806111,193806111,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a315a7d39839_infocdn__gr2028592020260527101501jpeg.jpeg,[],$ 720.000.000,5 Habs. 5 Baños 177 m²,"Casa en venta en avenida sur, pereira","Casa enPereira, Risaralda",,Llamar,"Casa espectacular de 3 niveles, cuenta con 5 habitaciones amplias, 5 baños, sala y comedor aparte, cocina grande, parqueadero para 3 carros, 2 de ellos cubierto. Tiene balcon en una de las habitaciones y terraza en la habitacion principal, hall para estudio.La unidad cuenta con Salón Social, parqueadero de mascotas, piscina, gimnasio muy bien dotado, salón social y zonas verdes.",[],4.8070275569187,-75.7200050354,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Sector belmonte, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/193224539,193224539,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.694971eb30021_infocdn__fp5lioh8eehkzfsgpjmcqxqm7bqa6p0eiqyxpvvmjpg.jpg,[],$ 470.000.000,3 Habs. 2 Baños 74 m²,"Apartamento en venta en sector belmonte, pereira","Apartamento enPereira, Risaralda",,Llamar,"Venta de apartamento en exclusivo conjunto residencial.Área de 74 m², cuenta con 3 habitaciones, 2 baños completos con ducha, cocina integral, amplio balcón, y parqueadero cubierto.Apartamento con excelentes acabados, muy iluminado, en conjunto con zonas sociales, seguridad privada y ambiente tranquilo.Ubicación estratégica, cerca a supermercados, fácil acceso a transporte público y en zona de alta valorización.",[],4.812668,-75.774955,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Terminal, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-terminal-pereira/192793411,192793411,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a39411cc547a_infocdn__gr305072320210904102650jpeg.jpeg,[],$ 390.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en terminal, pereira","Apartamento enPereira, Risaralda",,Llamar,"Urbe Inmobiliaria Renta Apartamento en Conjunto Residencial Portal de la 14, consta de 80m2, Piso 8 con ascensor, distribuido en 3 habitaciones con closeth, la principal con baño privado y vestier, baño social, amplia sala comedor , cocina Integral con gas domiciliario , calentador, zona de ropas, apto todo con persianas y parqueadero cubierto. Zona social con piscina, sendero ecologico y juegos infantiles. Facil acceso a transporte publico, frente al ccial la 14, y el terminal de transportes.",[],4.8017675162447,-75.693998336792,,,,,,,,,,,,,,2026-08-02
"Apartaestudio en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cerritos-pereira/193504691,193504691,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b332cb4786c_infocdn__2fecukon8agbm4zjdmvzvbyzkdfcsrg30gylx9aujpg.jpg,[],$ 400.000.000,1 Hab 1 Baño 49 m²,"Apartaestudio en venta en cerritos, pereira","Apartaestudio enPereira, Risaralda",,Llamar,"Descubra la exclusividad y el confort en este moderno apartalof en Cerritos,  disfrute de una hermosa vista panorámica desde la comodidad de su hogar, complementada con un parqueadero privado que garantiza su tranquilidad. Este edificio nuevo ofrece un diseño inteligente que incluye una cocina integrada y un espacio ya dividido, creando una habitación acogedora y funcional. Los excelentes acabados en cada rincón reflejan un compromiso con la calidad y el buen gusto. Además, cuenta con un baño completo y una amplia zona de ropas, optimizando cada metro cuadrado para su máximo aprovechamiento. Una oportunidad inigualable para vivir con estilo en una de las zonas más codiciadas."" Agenda tu cita al ***",[],4.7975942,-75.8469648,,,,,,,,,,,,,,2026-08-02
Apartamento en Venta en Pereira,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193499831,193499831,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b2d04eed20f_infocdn__gr2004901020260310113151jpeg.jpeg,[],$ 550.000.000,4 Habs. 2 Baños 87 m²,Apartamento en venta en pereira,"Apartamento enPereira, Risaralda",,Llamar,"En el corazón de Pereira, se encuentra este amplio y hermoso apartamento de 87.5 M2 preparado para complacer tus gustos y necesidades. Con 4 alcobas y 2 baños, este inmueble es el lugar perfecto para una familia que busca comodidad y confort en un espacio moderno y bien distribuido.Al ingresar al apartamento, serás recibido por un amplio y luminoso balcón que te brindará una vista panorámica de la ciudad y te permitirá disfrutar de las tardes en compañía de tu familia o amigos. En su interior, podrás encontrar un baño auxiliar y un baño en la habitación principal, ambos con acabados de alta calidad y un diseño moderno que te harán sentir en un hotel de lujo.La cocina de estilo americano es un espacio abierto y moderno que cuenta con una barra para que puedas compartir con tus seres queridos mientras cocinas.Entre las comodidades que ofrece este apartamento, se encuentra  jacuzzi, sauna y turco, para que puedas relajarte y disfrutar de un estilo de vida saludable sin salir de casa. También podrás disfrutar de las áreas sociales, un ascensor, un gimnasio y una piscina en el edificio, que te brindarán la oportunidad de mantenerte activo y en contacto con la naturaleza.En definitiva, este apartamento es la oportunidad perfecta para vivir en un espacio moderno, seguro y lleno de comodidades en una de las ciudades más encantadoras de Colombia. No pierdas la oportunidad de hacer de este hermoso lugar tu nuevo hogar.",[],4.8121526,-75.736533,,,,,,,,,,,,,,2026-08-02
Casa Campestre en Venta en Pereira,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193947114,193947114,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5025a79504b_infocdn__gr83996120260702051009jpeg.jpeg,[],$ 2.790.000.000,4 Habs. 6 Baños 685 m²,Casa campestre en venta en pereira,"Casa Campestre enPereira, Risaralda",,Llamar,"Hermosa casa campestre para estrenar en el corazón de Cerritos, con privilegiadas vistas al Nevado del Ruiz y rodeada por un entorno natural excepcional.Distribución interior.Hall de acceso con jardin interiorAmpllia sala con chimeneaComedor independienteModerna cocina con acceso oculto a la zona de lavanderíaDespensa independienteEstudioAmplio baño social con doble lavamanos3 habitaciones auxiliares cada una con baño privado, vestier y sala exteriorHabitación principal con un área de 100 m2 aprox, jacuzzi, sala exterior. Acceso independiente a la terraza.Habitación de servicio con baño, construida con los mismos acabados de la casa (puede adecuarse como sala de cine)6 ampliios baños en totalZonas exterioresPiscina con jacuzzi y pasos flotantesDeck o zona BBQTerraza con espectaculares vistasAmplia zona verde con plazoleta para kiosco o zona social adicional.Areas complementariasCuarto útilCuarto de reciclajeParqueadero con capacidad para 8 vehículosLista para configuración de Domótica y automatización inteligenteDiseño ModernoAmplios espacios interiores y exterioresExcelente iluminación naturalAcabados de alta calidad y en piedra natural",[],4.7920384723568,-75.831499099731,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Los alamos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193966404,193966404,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4e536e5ec2b_infocdn__hovtt4azzjb7h4rkaycbxk8mpbv1q3zzb0rp9pubjpg.jpg,[],$ 500.000.000,3 Habs. 2 Baños 82 m²,"Apartamento en venta en los alamos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Descubra la oportunidad de vivir o invertir en este espectacular apartamento de 82 m² ubicado en el piso 8, en uno de los barrios más exclusivos y cotizados de Pereira. Este hogar se distingue por su diseño funcional y acabados de calidad, ofreciendo 3 amplias habitaciones, incluyendo una suite principal con baño privado y vestidor, ideal para su confort y privacidad. Disfrute de un espacio social integrado con sala y comedor, una cocina moderna, zona de ropas independiente y un baño social adicional. El balcón le permitirá disfrutar de vistas privilegiadas, mientras que la comodidad se complementa con un parqueadero en sótano y un cuarto útil.El edificio eleva su estilo de vida con amenidades de primer nivel: un elegante salón social, un gimnasio completamente dotado para su bienestar, y zonas de relajación con sauna y turco. Su ubicación es sencillamente inmejorable, a pocos minutos de universidades de prestigio, centros médicos de alta calidad, gimnasios, y una variada oferta gastronómica. A tan solo 5 minutos del centro de Pereira, este apartamento representa una inversión inteligente y una oportunidad única para disfrutar de la vida urbana con todas las comodidades. Valor: $500.000.000.",[],4.7971199,-75.69065,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193841067,193841067,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3a85e1eb281_infocdn__gr74459120260528035740jpeg.jpeg,[],$ 2.690.000.000,5 Habs. 5 Baños 252 m²,"Apartamento en venta en pinares, pereira","Apartamento enPereira, Risaralda",,Llamar,"Este espectacular apartamento en la hermosa ciudad de Pereira, Risaralda, es perfecto para aquellos que buscan una vida lujosa, cómoda y con todas las comodidades. Con una impresionante área de terreno de 312 M2, una construcción de 252 M2 y una zona privada de 252 M2, este inmueble es ideal para una familia grande o para aquellos que disfrutan de amplios espacios.Ingresando a este apartamento, se encuentran 5 habitaciones amplias y luminosas, cada una con su propio baño, haciendo de este lugar el hogar perfecto para cada miembro de la familia. Además, cuenta con 3 plazas de garaje, ideales para aquellos que tienen vehículos o para recibir visitas sin preocuparse por el estacionamiento.Como si fuera poco, este apartamento también cuenta con una biblioteca / estudio, ideal para trabajar o estudiar desde casa, un horno y un jacuzzi para relajarte después de un día agotador. Además, podrás disfrutar de una sala de usos múltiples y un turco para mantenerte en forma y bienestar.312 mtsAsí252 apt60 3 parqueaderos 3 depósitos5 habitaciones5 baños4 aires acondicionado4 terrazasSala de TVJacuzziTurcoVideo beamVista 360SalaComedorChimeneaLuces indirectas todo el aptSonido toda la casa bafles automatizadosY el conjunto cuenta conGimnasio ?️JacuzziTurcoPiscina ?2 salones eventosPor último, pero no menos importante, este apartamento cuenta con acceso para personas con discapacidad y una barbacoa / parrilla",[],4.8010289,-75.6857292,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Circunvalar - alamos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193481202,193481202,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69af236d773dd_infocdn__wij9ohloau52kymqtpeh4ynxzl3htd5l3ao9szdvjpg.jpg,[],$ 720.000.000,4 Habs. 3 Baños 130 m²,"Apartamento en venta en circunvalar - alamos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Soluciones Inmobiliarias Colombia ofrece apartamento en el sector del barrio Los Álamos, Pereira. Es una propiedad con grandes espacios, ubicada en el mejor sector de Los Álamos, con cercanías a centros comerciales, centros de salud, megacentro Pinares, restaurantes, farmacias y demás puntos de interés en el sector.2324",[],4.7971199,-75.69065,,,,,,,,,,,,,,2026-08-02
