Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"ICONIK ELITE, Apartamento en Venta en La flora, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/iconik-elite-apartamentos-en-venta-en-la-flora-cali/7345335,7345335,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2023/3/1/3731781_971_17.jpg,[],Desde $ 350.000.000,2 Habs. 2 Baños 58.11 m²,"Iconik elite, apartamento en venta en la flora, cali","Apartamento enCali, Valle del cauca",CONSORCIO ARIA A2,Llamar,"ICONIK ELITE se construira en un lote de terreno, donde anteriormente se encontraba LAS VALLAS, para muchos Caleños fue un icono urbano, zona de recreación infantil, supermercado, caseta de feria de Cali, salon de eventos.....por eso nunca debemos olvidar .... Vayas donde vayas nos veremos en las VALLAS.  Con una excelente ubicación, a pocos minutos de Centros Comerciales y de negocios, Colegios, Parques, y lo mejor de todo ... cerca el mundo por estar a 30 minutos de Aeropuerto..",[],3.4874944,-76.5259583,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,Financiación: 70 | Método de pago: 36 Cuotas para pagar la Cuota Inicial,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,2026-08-02
"Casa en Venta en Pance, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-pance-cali/191956118,191956118,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.697bbebe2cb7f_infocdn__gr-casa-campestre-en-venta-condom-1691628005-383-4947jpg.jpg,[],$ 3.200.000.000,4 Habs. 8 Baños 800 m²,"Casa en venta en pance, cali","Casa enCali, Valle del cauca",ISABEL AGUDELO,Llamar,"La imponencia de esta casa de arquitectura colonial, la hace tan unica, el esplendor de materiales nobles como la madera rustica, elementos decorativos artisticos en muros techos  con obras de arte pintados a mano y marcos de puertas. Ubicada en condominio en una zona segura y exclusiva de Pance.Con una envidiable zona verde privada, Piscina propia, estadero, kiosk BBq, espacio privado para reuniones sociales, parqueadero para 8 autos si es otro nivel.Esta casa te da el privilegio de disponer en primer piso de 3 enormes habitaciones con baño privado, entre ellas la habitacion principal con baño un grandioso baño privado, vestier, salida a la terraza, y ventanales que te ofrecen una hermosa vista al jardin.  Amplio Estudio,  2 salas, Comedor, cocina amplia con zona de labores.  disfruta de un magnifico estadero con vista a la piscina y los jardines con frutales. cuarto de conductores. Bodega.En piso 2  dispondras de 1  habitacion auxiliar con baño y balcon privado, ademas de una terraza con una gran vista.Viviras tan cerca a los mas importantes colegios bilingües y universidades, clubes de golf, zonas gastronómicas y de entretenimiento, que se facilitara tu dia a dia.Te propongo conocer esta gran propiedad,   escribe o llama hoy mismo.",[],3.350156,-76.5562645,,,,,,,,,,,,,,2026-08-02
"Fiorino, Apartamentos en Venta en San fernando nuevo, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/fiorino-apartamentos-en-venta-en-san-fernando-nuevo-cali/5320631,5320631,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/7/1/2540528_736_13.jpg,[],Desde $ 612.491.000,3 Habs. 2 Baños 85.16 m²,"Fiorino, apartamentos en venta en san fernando nuevo, cali","Apartamento enCali, Valle del cauca",MARVAL CALI,Llamar,"Fiorino es un proyecto ubicado en Calle 4B con Cra 37. Vivir allí es vivir más cerca y con todo. Más cerca del deporte, de la educación, de la salud, del comercio y de mucho más. Es un lugar privilegiado por su ubicación en San Fernando y con una zona social con todo para hacer que tu experiencia sea más completa. Fiorino tiene un espacio ideal para ti y tu familia, con todo lo que necesitan..",[],3.42843317985535000000,-76.54947662353520000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,Financiación: 80,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,2026-08-02
"Casa en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-valle-del-lili-cali/193968576,193968576,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4eb1a378349_infocdn__aqw6augnx3hq8o5ghexzyi2r4ckubonccecyuaiujpg.jpg,[],$ 550.000.000,4 Habs. 4 Baños 170 m²,"Casa en venta en valle del lili, cali","Casa enCali, Valle del cauca",ROJAS HOUSE INMOBILIARIA,Llamar,"Se vende casa multifamiliar de dos niveles con 4 apartaestudios independientes: Ideal para inversionista, Consta de: Primer nivel: 1 Apartaestudio con área de 23mt2 con habitación, cocina tradicional y baño, Segundo nivel: 2 apartaestudios con área de 32mt2 cada uno con cocina, baño y balcón, A la vuelta en el primer nivel hay otra apartaestudio con áreade 32mt2 con las mismas amenidades que los del segundo piso, área 32mt2, baño, cocina y balcón, en ambos primeros pisos hay parqueadero para 1 vehículo y espacio para motos",[],3.3773834,-76.5148803,,,,,,,,,,,,,,2026-08-02
"Samán del Encanto, Apartamentos en Venta en Cali",https://www.fincaraiz.com.co/proyectos-vivienda/saman-del-encanto-apartamentos-en-venta-en-cali/15017542,15017542,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.685d54be6f191_infocdn__zwytri2ug16bzfcdhbbrg3or5abbpvopywnyqembjpg.jpg,[],Desde $ 166.455.000,1 Hab 1 Baño 40.09 m²,"Samán del encanto, apartamentos en venta en cali","Apartamento enCali, Valle del cauca",CONSTRUCTORA BOLIVAR CALI,Llamar,"Es un proyecto pensado para brindarte bienestar, comodidad y espacios llenos de vida. Aquí encontrarás apartamentos en torres de 5 pisos con zonas diseñadas para que tú y tu familia disfruten cada momento. Vive rodeado de naturaleza y tranquilidad mientras compartes en la piscina para adultos y niños, los juegos infantiles o el quiosco.",[],3.3291219,-76.5026127,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2,2026-08-02
"SAKURA, Apartamentos en Venta en Bochalema, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/sakura-apartamentos-en-venta-en-bochalema-cali/10721485,10721485,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.688bd71a21a30_infocdn__jrz8hhmzdgjrjzuapuqit07ti2vku2b17ek0tzcljpg.jpg,[],Desde $ 587.570.000,2 Habs. 2 Baños 84.59 m²,"Sakura, apartamentos en venta en bochalema, cali","Apartamento enCali, Valle del cauca",CONSTRUCTORA BOLIVAR CALI,Llamar,"¡Bienvenido a Sakura, tu nuevo hogar! Aquí encontrarás todo lo que necesitas para vivir con estilo y comodidad. Con parqueadero propio y cubierto, sala coworking y salón social dotados, además de un gym y tres canchas de pádel. Cada detalle de este proyecto de vivienda premium, ha sido diseñado pensando en ti y en el estilo de vida confortable que siempre buscaste. ¡Nunca te faltará diversión ni comodidad! Vive la vida al máximo en Sakura.",[],3.36525620000000000000,-76.50838020000000000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,2026-08-02
"CISNES B, Casa en Venta en El Castillo, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/cisnes-b-casas-en-venta-en-el-castillo-cali/10703643,10703643,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.687a504e22de2_infocdn__4ty2gtpj0jbmjqdpcfraobsznqx2slc2qkchyhwkjpg.jpg,[],Desde $ 947.500.000,3 Habs. 3 Baños 173.55 m²,"Cisnes b, casa en venta en el castillo, cali","Casa enCali, Valle del cauca",CONSTRUCTORA EL CASTILLO,Llamar,"Proyecto NO VIS / No aplica subsidio de viviendaSi tus ingresos familiares superan los $24.790.000, este proyecto es para ti.Cisnes del Castillo BCasas campestres de dos pisos.Ubicadas por la vía Panamericana, con retorno al sur de Cali. Vive en una ciudadela exclusiva, rodeada de naturaleza y lejos del ruido de la ciudad.Casas con opción de ampliación hasta 6 habitaciones y 6 baños, pensadas para familias que buscan espacio, comodidad y flexibilidad. Cocina abierta con vista a la terraza cubierta, ideal para compartir mientras los niños o las mascotas disfrutan al aire libre.Cuenta con dos parqueaderos cubiertos, senderos verdes y amplios espacios familiares.Vive a tu ritmo. Vive con espacio.",[],3.2819765,-76.5149613,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2028,5,2026-08-02
"Casa en Venta en Pance, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-pance-cali/193993200,193993200,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57b4b46c62a_infocdn__p0ed8g34yngpuxs8snmpu7oyn1uxpxlckvvbyxdbjpg.jpg,[],$ 1.730.000.000,4 Habs. 6 Baños 600 m²,"Casa en venta en pance, cali","Casa enCali, Valle del cauca",Viva House SAS,Llamar,"Se vende hermosa y espaciosa casa en Pance, ubicada en el exclusivo conjunto residencial Peyares 2, un oasis de tranquilidad y lujo. Esta propiedad ha sido meticulosamente diseñada para ofrecer el máximo confort y estilo de vida.En el primer piso, encontrará una impresionante habitación independiente de la casa, excepcionalmente amplia, que cuenta con dos baños completos, un generoso walking closet y aire acondicionado, ideal para visitas o como suite principal privada. La casa principal se abre a una elegante sala de estar y un comedor principal, complementados por un comedor auxiliar perfecto para desayunos o reuniones informales. Un estudio amplio ofrece un espacio ideal para trabajar desde casa o para la lectura, mientras que una sala de televisión proporciona el ambiente perfecto para el entretenimiento familiar. La cocina, recientemente remodelada con un diseño abierto, es un sueño para cualquier chef, equipada con acabados de alta calidad y una distribución funcional. La zona campestre exterior es un verdadero paraíso privado, con un jacuzzi de gran tamaño que incluye una isla, ideal para relajarse y disfrutar del aire libre, y un turco para una experiencia de spa en casa.El segundo piso alberga tres amplias habitaciones, cada una con su propio closet y baño privado, garantizando privacidad y comodidad para todos los miembros de la familia. La habitación principal destaca por su balcón privado, ofreciendo vistas encantadoras y un espacio sereno para desconectar. Un estudio adicional en este nivel proporciona flexibilidad para una oficina en casa, sala de juegos o biblioteca.El conjunto residencial Peyares 2 garantiza una vida de seguridad y bienestar con vigilancia 24 horas, un sistema de cámaras de seguridad de última generación y ronderos activos las 24 horas del día. Las familias disfrutarán de amplios parques infantiles y extensas zonas verdes, perfectas para actividades al aire libre y el disfrute de la naturaleza en un entorno seguro y exclusivo. Esta propiedad es una oportunidad única para vivir en un hogar de ensueño, combinando lujo, comodidad y seguridad en una de las zonas más prestigiosas de Pance.",[],3.3117139,-76.5335318,,,,,,,,,,,,,,2026-08-02
"Apartamento en venta en San antonio, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-antonio-cali/11106315,11106315,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/bfdf5302-523e-47f1-8bce-2dcb10790bdb/photos/bfdf5302-523e-47f1-8bce-2dcb10790bdb_0_True_b59a1984-e222-4349-8fd9-4731cba6fe6e.jpg,[],$ 585.000.000,3 Habs. 5 Baños 120 m²,"Apartamento en venta en san antonio, cali","Apartamento enCali, Valle del cauca",Artemo y Bienes S.A.S,Llamar,"VENTA DE APARTAMENTO en la ciudad de Cali, un moderno, cómodo, amplio e iluminado apartamento para alquiler, Con una área de 120m2 , cuenta con 3 alcobas, 4 baños, 2 garajes . La principal alcoba cuenta con un baño privado y closet, El apartamento también cuenta con citófono o intercomunicador, gas domiciliario, habitación de servicio y una zona de lavandería para un mayor confort y comodidad. la unidad cuenta con piscina, ascensor, vigilancia 24-7 Fuera del apartamento dispondrá de amplias zonas verdes, parques cercanos, acceso pavimentado, una zona comercial como así también una zona residencial, centros comerciales, transporte público cercano, parqueadero para visitantes y una portería o recepción. ***",[],3.4491768,-76.5414602,,,,,,,,,,,,,,2026-08-02
"Belaterra Tempus, Apartamentos en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/belaterra-tempus-apartamentos-en-venta-en-valle-del-lili-cali/15017154,15017154,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67a16d582ea11_infocdn__hiox8bm5myhqpqi6k3oy6h2zrnojpo3sar27usytjpg.jpg,[],Desde $ 252.552.000,2 Habs. 2 Baños 52.93 m²,"Belaterra tempus, apartamentos en venta en valle del lili, cali","Apartamento enCali, Valle del cauca",MARVAL CALI,Llamar,"Bellaterra Tempus es un proyecto de apartamentos VIS ubicado al sur de Cali en un sector de alta valorización, se compone de 14 torres de vivienda cada una de 12 pisos, y 4 apartamentos por piso, con ascensor para cada torre, parqueaderos comunales, parqueadero de visitantes y parqueadero de motos.",[],3.3764583,-76.5096558,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,30% cuota inicial - 70% credito,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,2026-08-02
"Apartamento en Venta en Las granjas, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-las-granjas-cali/193634576,193634576,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69dfc0a01807f_infocdn__gguytv8tlad5drsmdevqfmi4mmwtyukangkpdhk9jpg.jpg,[],$ 290.000.000,3 Habs. 2 Baños 60 m²,"Apartamento en venta en las granjas, cali","Apartamento enCali, Valle del cauca",Oro Bienes Raices,Llamar,"?Vendo Apartamento Sur Central en conjunto con piscina y seguridad 24/7 en el Barrio Las Granjas primer piso con 60 m2 3 habitaciones 2 baños y parqueadero propio cubierto, cocina y baños remodelados. Precio $290 millones. Sin deudas. Admon $427 mil.",[],3.4137565,-76.526062,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Pance, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-pance-cali/193903911,193903911,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a39d265ddc24_infocdn__7480-14-1781907198jpg.jpg,[],$ 810.000.000,3 Habs. 4 Baños 132 m²,"Apartamento en venta en pance, cali","Apartamento enCali, Valle del cauca",VELOZA INMOBILIARIA,Llamar,"Descubre una propiedad que combina sofisticación, funcionalidad y acabados de alto nivel, diseñada para quienes valoran el confort y los detalles que marcan la diferencia. Este espectacular apartamento de 135 m² ofrece una distribución impecable con tres amplias habitaciones, cada una con baño privado, garantizando privacidad y comodidad para todos los miembros de la familia. Además, cuenta con un elegante baño social para visitantes. Su zona social integra una acogedora sala-comedor y una confortable sala de televisión, ideales para compartir momentos especiales o disfrutar de espacios de entretenimiento en un ambiente exclusivo. La cocina fue completamente remodelada por diseñadora, incorporando acabados contemporáneos, excelente funcionalidad y una estética sofisticada que convierte este espacio en el corazón del hogar. Para un máximo bienestar, el apartamento cuenta con aire acondicionado en todas las áreas, calentador a gas. MAS INF KATHERIN PONCE TEL ***",[],3.346986752662,-76.530165819531,,,,,,,,,,,,,,2026-08-02
"VIOLET, Apartamentos en Venta en Cachipay, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/violet-apartamentos-en-venta-en-cachipay-cali/15017417,15017417,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6841c922c62c5_infocdn__8e5zklesmrbk8wpshevlq7twxc4w9av9iatjargejpg.jpg,[],Desde $ 450.000.000,3 Habs. 2 Baños 77 m²,"Violet, apartamentos en venta en cachipay, cali","Apartamento enCali, Valle del cauca",JARAMILLO MORA CONSTRUCTORA,Llamar,"VIOLET es un proyecto de apartamentos en conjunto cerrado ubicado en la ciudad de Cali, en el sector de Reserva de Kachipay, sobre la calle 60B entre carrera 118 y 118A.El proyecto cuenta con 6 torres cada una de 12 pisos para un total de 288 viviendas, 58 parqueaderos de visitantes (incluye 1 parqueadero para personas con movilidad reducida), 288 parqueaderos privados distribuidos así: 105 descubiertos ubicados en el nivel 1 (Incluye 6 parqueaderos para personas de movilidad reducida), y 183 cubiertos en sótano además de contar con amenities como: portería (Incluye lobby, sala de juntas con baño, espacio técnico, casilleros, espacio de baño para portero), unidad técnica de basura (UTB), Acelerógrafo, salón social (Incluye administración con baño, turco, baños para hombres y mujeres), piscinas de adultos con playa y piscinas de niños y cuarto de bombas de piscina, salón social auxiliar (Incluye gimnasio dotado, baños para hombres y mujeres, espacio para conserjes con baño, tanques de reserva agua potable, cuarto de equipos, subestación eléctrica que incluye planta eléctrica para zonas comunes y espacio para transformador seco que será cedido a la empresa de servicios públicos que corresponda, zona de juegos infantiles, zona de picnic, zona de mascotas, biciparking y senderos peatonales.",[],3.3572426,-76.5059849,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,20,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,2026-08-02
"NIQUEL, Apartamento en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/niquel-apartamentos-en-venta-en-valle-del-lili-cali/15017416,15017416,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6814d6ec9ecf1_infocdn__cy12wvgye7fydfua10wkyki1gmdeykkfugsbdcjgpng.png,[],Desde $ 631.244.821,3 Habs. 2 Baños 85 m²,"Niquel, apartamento en venta en valle del lili, cali","Apartamento enCali, Valle del cauca",JARAMILLO MORA CONSTRUCTORA,Llamar,"NÍQUEL ELEMENT conjunto residencial hace parte de un desarrollo urbano sostenible llamado ELEMENT. El proyecto ha sido concebido desde su fase de diseño para que cumpla con todas las características propias de una edificación sustentable que reduzca su impacto en el medio ambiente, durante su construcción y vida útil, de manera que se puedan reutilizar la mayor cantidad de recursos disponibles involucrados en su funcionamiento, así como la disminución en el consumo de energía y agua.El proyecto es estrato 5 y está ubicado estratégicamente en el sector de Valle del Lili al sur de la ciudad sobre la calle 28 entre carrera 99 y carrera 100. Su ubicación le permite contar con fácil acceso vehicular y peatonal (cercanía a otras vías principales y paradas del SITM) y a servicios complementarios (clínicas, colegios, universidades, centros comerciales, supermercados, zonas recreativas y sitios de interés cultural). Está rodeado por el cordón verde sobre la Av. Simón Bolívar por el que pasará en un futuro el tren de cercanías, al igual que otras zonas verdes que caracterizan este sector de la ciudad y su principal atractivo es, sin duda, la exclusiva vista que tiene sobre el sur.",[],3.3654437,-76.5244894,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,20% INICIAL 80% CREDITO,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,2026-08-02
"RESERVA DE OPORTO, Apartamentos en Venta en Evaristo garcia, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/reserva-de-oporto-apartamentos-en-venta-en-evaristo-garcia-cali/6352775,6352775,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/5/20/3111638_338_0.jpg,[],Desde $ 220.000.000,3 Habs. 2 Baños 55.01 m²,"Reserva de oporto, apartamentos en venta en evaristo garcia, cali","Apartamento enCali, Valle del cauca",IC CONSTRUCTORA,Llamar,"Reserva de Oporto es un proyecto de vivienda de interés social (VIS) con precio Fijo!!. Ubicado estratégicamente en el Barrio Evaristo García, frente a la estación del MIO Salomia, al norte de Cali. Diseñado para ofrecer calidad, ubicación y acceso a subsidios de vivienda, este desarrollo urbanístico está pensado para personas que sueñan con tener su hogar propio, en un entorno seguro, bien conectado y con excelentes zonas comunes.Además de su excelente ubicación, Reserva de Oporto ofrece beneficios que marcan la diferencia: cuenta con certificación ambiental EDGE, lo que significa ahorro en agua, energía y costos mensuales a largo plazo. Los parqueaderos comunales permiten una mejor organización del espacio y ayudan a mantener una administración más eficiente.El proyecto cuenta con 9 torres de 12 pisos, con un total de 840 apartamentos VIS, desde 46,22 m² hasta 55,02 m² de área construida, todos en obra gris para que cada comprador pueda personalizar su espacio a su gusto. Se desarrolla por etapas, con torres actualmente en entrega inmediata y torres en construcción, con fechas estimadas de entrega en diciembre 2025 y diciembre 2026, respectivamente.Hablando de administración, el valor estimado de la cuota mensual es de tan solo $130.000 COP, y el precio de los apartamentos inicia desde $229.395.000 COP, lo que lo convierte en una oportunidad real de inversión en vivienda propia. Al ser un proyecto VIS, está diseñado para personas que califican a subsidios de vivienda de cajas de compensación, y su estrato socioeconómico estimado es 3, lo que asegura un entorno asequible sin renunciar a la calidad.La información aquí contenida tiene fines exclusivamente informativos y no constituye oferta comercial ni compromiso contractual por parte del promotor o constructor. Las imágenes, renders, planos, recorridos virtuales, mobiliario y acabados utilizados son representaciones artísticas y pueden presentar modificaciones durante el desarrollo del proyecto.El valor de los inmuebles puede variar según disponibilidad, tipología, etapa del proyecto, condiciones del mercado, ajustes por inflación o decisiones normativas. Así mismo, la cuota de administración es un valor estimado que podrá cambiar según lo determine la copropiedad al momento de su conformación.La fecha estimada de entrega de las torres construidas es diciembre de 2025, y para las torres 4 y 5, diciembre de 2026. Estas fechas están sujetas a condiciones externas y de fuerza mayor, incluyendo, pero no limitándose a: condiciones climáticas, disponibilidad de materiales, decisiones de autoridades competentes, afectaciones de orden público y otras situaciones externas no imputables al constructor.El precio de referencia del inmueble es de $229.395.000 COP, calculado con base en el valor proyectado del SMMLV al momento de escrituración en 2026. Este valor podrá ajustarse de acuerdo con condiciones económicas, cambios normativos o disposiciones legales vigentes. No representa una oferta comercial definitiva y puede modificarse sin previo aviso.Todos los derechos, deberes y condiciones del proyecto se rigen conforme a lo establecido en la Ley 1480 de 2011 (Estatuto del Consumidor), la Circular Externa 004 de 2024 de la Superintendencia de Industria y Comercio, y el artículo 847 del Código de Comercio.",[],3.47438001632690000000,-76.50794219970700000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,2026-08-02
"Casa en Venta en Colseguros andes, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-colseguros-andes-cali/193801554,193801554,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3aeee39488b_infocdn__gr1014844820260526034005jpeg.jpeg,[],$ 750.000.000,5 Habs. 6 Baños 302 m²,"Casa en venta en colseguros andes, cali","Casa enCali, Valle del cauca",M&G Inmobiliaria,Llamar,"VENDO LINDA CASA 2 PISOS INDEPENDIENTES EN COLSEGUROS (D.M) CW:***Vendo linda casa en el barrio colseguros, cuenta con 8.85mts de frente x 24mts de fondo, excelente ubicacion muy cerca a la autopista sur oriental.PRIMER PISO:Encontramos antejardin con rejas de seguridad y capacidad para guardar 1 carro, casa que consta de sala, comedor, garaje interno amplio (capacidad para camioneta), baño social, cocina abierta, cuarto de servicio con baño, zona de ropas, 3 habitaciones con closet (Principal con vestier y baño privado), estudio, patio y calentador de agua a gas.SEGUNDO NIVEL:Encontramos 1 apartamento independiente construido hasta la mitad del fondo del lote, consta de sala-comedor, balcon, cocina, zona de ropas, cuarto de servicio con baño, 2 habitaciones amplias con closet y baño social.",[],3.4280904863872,-76.530375480652,,,,,,,,,,,,,,2026-08-02
"831 Pulso, Apartamento en Venta en San nicolas, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/831-pulso-apartamentos-en-venta-en-san-nicolas-cali/15018655,15018655,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5f84b67adce_infocdn__lfowtu9xri1mtad1tvpstfatqyr0daxuu3zphdl8jpg.jpg,[],Desde $ 307.045.000,1 Hab 2 Baños 53 m²,"831 pulso, apartamento en venta en san nicolas, cali","Apartamento enCali, Valle del cauca",JARAMILLO MORA CONSTRUCTORA,Llamar,"Conjunto Residencial 8.31 PULSO, es un proyecto de apartamentos en condominio, ubicado entre la calle 30 y 31 y Carrera 8 y 8A, en el barrio Industrial de la comuna 8. Este proyecto tiene como objetivo desarrollar un sector estratégico de la ciudad, Ubicado en el Plan de Renovación Urbana Cardinal, cerca al Corredor Interregional de Transporte Férreo Masivo de Pasajeros y Carga (Tren de Cercanías) por la carrera 7 que comunicara intermunicipalmente a la ciudad con Yumbo, Palmira y Jamundí y el Corredor Verde, un eje que conecta de norte a sur la ciudad.",[],3.4529928,-76.517259,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,20,¡Pregúntale!,¡Pregúntale!,10,¡Pregúntale!,2029,3,2026-08-02
"Apartamento en Venta en Ciudad jardin, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-jardin-cali/193977271,193977271,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5122cb080aa_infocdn__127075-1-1783701065jpg.jpg,[],$ 680.000.000,3 Habs. 3 Baños 93 m²,"Apartamento en venta en ciudad jardin, cali","Apartamento enCali, Valle del cauca",BIENCO SAS,Llamar,"Bienco ofrece en VENTA hermoso apartamento ubicado en el Conjunto Residencial Barcelona, en un primer piso con ascensor, seguridad y una excelente ubicación, El apartamento cuenta con una amplia e iluminada sala-comedor con amplio patio, cocina integral con modernos muebles de almacenamiento, zona de lavado independiente y calentador. Dispone de baño auxiliar, tres cómodas habitaciones con clóset; la habitación principal cuenta con baño privado y vestier, además de un baño social para mayor comodidad, Incluye dos parqueaderos cubiertos en sótano y un depósito #31, brindando espacio adicional para almacenamiento, completas zonas comunes, vigilancia privada 24/7, bahía de parqueo para visitantes, piscina para adultos y niños, gimnasio, salón social y zona de juegos infantiles, al sur de la ciudad cómodas vías de acceso y excelente conectividad con transporte público. Además, se encuentra cerca del Centro Comercial Ciudad Jardín, supermercados, estaciones de servicio, clínicas, universid",[],3.348994043571,-76.527181954373,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-valle-del-lili-cali/193143516,193143516,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.699d987024c09_infocdn__wtyu5urdopvxkph5dageguvuvzar2qorgzmitft6jpg.jpg,[],$ 460.000.000,2 Habs. 2 Baños 78 m²,"Apartamento en venta en valle del lili, cali","Apartamento enCali, Valle del cauca",MAURICIO CALDERON,Llamar,"Vendo Apartamento NUEVO en el conjunto PLATINO en Valle del Lili, segundo piso, con un área construida de 78m2, cuenta con excelentes acabados, tiene dos habitación la principal con baño y vestir, baños de alcobas, un área abierta que puede ser una tercera habitación , área de tv o estudio, balcón amplio con vista al exterior de la unidad. Cuenta con depósito de buen tamaño, parqueadero cubierto en sótano. El conjunto cuenta con zonas sociales completas desde coworking, sala de juntas, salón de gateadores con piscina de pelotas y salón de juegos, zona BBQ en terraza, piscinas, turco, sauna, cancha múltiple, juegos infantiles, zona de mascotas, gimnasio dotado cubierto y gimnasio en zona abierta y salón social cubierto.",[],3.3654437,-76.5244894,,,,,,,,,,,,,,2026-08-02
