Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Nuevo horizonte, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-nuevo-horizonte-barranquilla/193586363,193586363,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69cd00f0bc76a_infocdn__ij1soitxznk2yjbea6cw99igq5qlyt1uacala8lxjpg.jpg,[],$ 430.000.000,3 Habs. 2 Baños 103 m²,"Apartamento en venta en nuevo horizonte, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubra este excepcional apartamento, estratégicamente ubicado en acera con sombra, garantizando una óptima luz y ventilación natural en cada rincón. Su excelente distribución se complementa con una amplia sala comedor que se abre a un balcón, ofreciendo una vista espectacular hacia el río. Cocina cerrada.Las habitaciones, son todas de muy buen tamaño. La principal, cuenta con un baño privado, mientras que las otras dos comparten un baño completo. Un estudio independiente ofrece la versatilidad de un espacio para TV o una oficina en casa, adaptándose a sus necesidades. Además, dispone de habitación de servicio.El edificio no solo destaca por su ubicación inmejorable en una zona residencial con acceso a todo el comercio circundante, sino también por sus amenidades. Disfrute de una planta de suplencia parcial,  salón social, un teatrino para sus proyecciones privadas y un jacuzzi para relajarse después de un largo día. Este apartamento representa una oportunidad única para vivir con estilo y confort. Llámame para verlo",[],10.9976332,-74.8208387,2026-08-02
"Apartamento en Venta en Riomar, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-riomar-barranquilla/193944459,193944459,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4be7b31d2bf_infocdn__gr15711720260702083424jpeg.jpeg,[],$ 310.000.000,3 Habs. 2 Baños 64 m²,"Apartamento en venta en riomar, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubra este encantador apartamento en venta, ubicado en el prestigioso barrio Miramar de Barranquilla. Situado en un quinto piso con acceso directo por ascensor, este hogar ofrece una distribución inteligente y espacios luminosos. Disfrute de una amplia sala comedor que se extiende hacia un balcón con vistas exteriores, ideal para relajarse o entretener. La moderna cocina integral y una práctica zona de lavandería complementan el área social.El apartamento cuenta con dos cómodas alcobas auxiliares, cada una equipada con su propio clóset, y un baño auxiliar completo. La alcoba principal es un verdadero santuario, con un espacioso clóset y un baño privado. Además, incluye un garaje propio cubierto para su conveniencia.El conjunto residencial eleva su calidad de vida con una impresionante variedad de amenidades: una refrescante piscina, parques infantiles para los más pequeños, una zona de BBQ para reuniones al aire libre, un gimnasio completamente equipado y un elegante salón social. Este apartamento no solo es un hogar, sino un estilo de vida.",[],11.0080989,-74.8371578,2026-08-02
"Apartamento en Venta en La concepcion, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-concepcion-barranquilla/193690791,193690791,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a10ba768f468_infocdn__gr1066391920260310113836jpeg.jpeg,[],$ 280.000.000,3 Habs. 3 Baños 82 m²,"Apartamento en venta en la concepcion, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"? Este Hermoso y Cómodo Apartamento en VENTA.  !! Será tu Nuevo Hogar !!! Oportunidad !!?82 m²??  3 Habitaciones (principal con baño).? baño auxiliar?️  Cocina Integral? Zona de Labores?️ cuarto y ?baño de servicio.? Garaje Privado.? Salón Social.✨ Amplio, fresco, iluminado y con remodelaciones en closets y puertas? Ubicación estratégica, cerca de: Centros Comerciales, Via 40,  Supermercados, Iglesias vías principales. A 7 minutos del C.C Buenavista? 4 Piso. SIN Ascensor?Estrato 4?Adm: $240.000✅ Listo para habitar✅ Libre para traspaso? $280.000.000 negociables",[],11.0066739,-74.7979562,2026-08-02
"Apartamento en Venta en Ciudadela veinte de julio, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudadela-veinte-de-julio-barranquilla/193578760,193578760,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e8595c71500_infocdn__public.jpeg,[],$ 140.000.000,3 Habs. 1 Baño 63 m²,"Apartamento en venta en ciudadela veinte de julio, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Se vende apartamento en el conjunto residencial Metrocentro, ubicado en un entorno tranquilo con excelente conexión vial cerca al estadio Metropolitano, la Avenida Murillo y la Circunvalar, facilitando el acceso a toda la ciudad.  C-62773",[],11.003548,-74.812988,2026-08-02
"Apartamento en Venta en Altos de riomar, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-altos-de-riomar-barranquilla/193922310,193922310,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ed3475dff7_infocdn__32259-1-1782499121jpg.jpg,[],$ 1.211.000.000,3 Habs. 3 Baños 173 m²,"Apartamento en venta en altos de riomar, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este elegante apartamento de 3 habitaciones, 3 baños, cuarto de servicio y un baño social, con una vista exterior que te cautivará. Su cocina integral, estudio y área de labores te brindarán comodidad y funcionalidad. Disfruta de su amplia sala-comedor y balcón para momentos de relax. Además, cuenta con sauna, zona de BBQ, 2 piscinas, teatrino, jacuzzi, zona infantil, gimnasio y planta eléctrica. Ubicado en una zona residencial sobre vía principal, cerca de supermercados, colegios y parques. Con 2 ascensores y cómodas vías de acceso, este lugar es ideal para quienes valoran la calidad de vida y la conveniencia. ¡Bienvenido a tu nuevo hogar!",[],11.017740318094,-74.826755036985,2026-08-02
"Apartamento en Venta en Ciudad Mallorquin, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-mallorquin-barranquilla/193046329,193046329,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690394036223b_infocdn__inxof8mao4ojpw687d1wjxbtfswmupo0wk8eshjpjpg.jpg,[],$ 273.000.000,2 Habs. 2 Baños 58 m²,"Apartamento en venta en ciudad mallorquin, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"APARTAMENTO PARA ESTRENAR EN VENTA - CIUDAD MALLORQUINDescubra la vida de lujo en este espectacular apartamento a estrenar, ubicado en el exclusivo conjunto Aquanova de Ciudad Mallorquín.Este moderno hogar ofrece dos amplias alcobas y dos baños completos, complementados por un versátil estudio perfecto para teletrabajo o como espacio adicional, esta ubicando en el piso 11, el edificio cuenta con ascensor y es estrato 3 de Puerto ColombiaDisfrute de la comodidad de una zona de labores independiente y acceda a un sinfín de amenidades premium: un elegante salón social, refrescante piscina, gimnasio, un sofisticado lobby, canchas deportivas, una zona BBQ ideal para reuniones y un salón de niños para el entretenimiento de los más pequeños.Además, cuenta con parqueadero.Una oportunidad única para vivir el estilo de vida que siempre ha soñado",[],11.021255,-74.8441357,2026-08-02
"Casa en Venta en Villa Campestre, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-villa-campestre-barranquilla/193699937,193699937,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f5fc5b22028_infocdn__tovqigosqw5xtjhsvqj2yoetkkuq2zmougedxgoqjpg.jpg,[],$ 1.100.000.000,5 Habs. 6 Baños 360.82 m²,"Casa en venta en villa campestre, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Imponente casa en venta de tres niveles en el exclusivo sector de Villa Campestre. Excelente ubicación en una zona de alta valorización y tranquilidad, cerca de los mejores colegios, universidades y centros comerciales del norte de Barranquilla. La propiedad destaca por su amplitud inigualable de 360.82 m², diseñada para garantizar confort y privacidad. En el primer nivel, ofrece sala y comedor independientes, estar de televisión y una cocina cerrada integral equipada; este espacio se conecta con una espectacular terraza social techada contigua a la piscina del conjunto, ideal para el entretenimiento familiar. El segundo nivel dispone de cuatro alcobas; la principal es muy amplia, con baño interno y walk-in closet; la segunda alcoba tiene baño privado; la tercera y cuarta alcoba comparten baño. Tiene un hall de alcobas. El tercer nivel sorprende con una alcoba tipo suite de lujo, que incluye sala independiente, vestier, baño privado y dos balcones para disfrutar la vista. Cuenta además con baño social, zona de labores y cuarto de servicio con baño. La propiedad se entrega con tres parqueaderos. El conjunto residencial ofrece vigilancia 24/7 y acceso controlado, brindando un entorno seguro y exclusivo tipo club privado.",[],11.0236747,-74.8609472,2026-08-02
"Apartamento en Venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-santos-barranquilla/193607418,193607418,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69d6d454affc4_infocdn__zeeliinzutfp7u9lircqxmee6zmfyxypqayuyooqjpg.jpg,[],$ 750.000.000,2 Habs. 3 Baños 118 m²,"Apartamento en venta en villa santos, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubra la exclusividad y el confort en Villa Santos, con este impresionante apartamento dúplex en venta en el prestigioso Edificio Biobanus de Barranquilla. Con un precio de venta de $750.000.000 y una administración de $990.000, esta propiedad de 118m² y estrato 5 ofrece un estilo de vida sofisticado.El apartamento cuenta con dos amplias alcobas, destacando la habitación principal con un elegante vestier y baño privado. Adicionalmente, dispone de dos baños familiares completos y un baño social, garantizando comodidad para residentes e invitados. La sala y el comedor se integran armoniosamente, complementados por una moderna cocina integral completamente equipada. La zona de labores es práctica y funcional, mientras que la terraza, que funciona como un patio interno, amplía visualmente la sala, creando un espacio luminoso y versátil. Incluye dos parqueaderos para su conveniencia.El Edificio Biobanus, una exclusiva torre de apartamentos, redefine el concepto de amenidades. Sus residentes disfrutan de servicios de lavandería, salones de coworking ideales para profesionales, una sala de cine privado para entretenimiento exclusivo y un elegante salón social. En el último piso, la experiencia se eleva con una espectacular piscina estilo infinito, sauna y un gimnasio de última generación, ofreciendo vistas inigualables y un ambiente de bienestar total.",[],11.0099424,-74.8365952,2026-08-02
"Casa en Venta en Villa del este, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-villa-del-este-barranquilla/193481642,193481642,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69af35d2b9459_infocdn__hhck1a8el1opbv3lifoquwacgwng5n6ltualpazbjpg.jpg,[],$ 1.300.000.000,4 Habs. 5 Baños 340 m²,"Casa en venta en villa del este, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Casa independiente enrejada, con la opción de arrendarse o venderse, ideal para construir edificio en zona residencial, cuenta con sala, comedor, cocina independiente, comedor auxiliar, 4 habitaciones, cuarto y baño de servicio, estudio, cada habitación con baño, baño social, patio amplio, garaje con capacidad para dos carros techados y uno en la terraza, cajas de aire, bbq.",[],11.0132686,-74.8115983,2026-08-02
"Apartamento en Venta en Los andes, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-andes-barranquilla/192934667,192934667,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68dcba69c4db2_infocdn__8epaxk679cuhv3fmfnhqatlyt96yqlvlmurodhgfjpg.jpg,[],$ 179.900.000,3 Habs. 1 Baño 95 m²,"Apartamento en venta en los andes, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"EN VENTA APARTAMENTO CON BUENOS ACABADOS Y EN EXCELENTE UBICACION EN EL BARRIO LOS ANDES. CUENTA CON 95M2. PISO 1SECTOR RESIDENCIAL Y MUY TRANQUILO PARA VIVIRSALA COMEDOR AMPLIACOCINA INTEGRAL3 HABITACIONES CON CLOSET1 BAÑOS COMPLETOPATIO CON AREA DE LABORESAREA TOTAL 90M2. LA ZONA ES ESTRATO 4. EL APTO ES ESTRATO 3CON EXCELENTE UBICACION ESTRATEGICA, A DOS CUADRA DEL PARQUE LOS ANDES, CERCA DE SUPERMERCADOS, COLEGIOS, RUTAS DE TRANSPORTE Y CENTROS COMERCIAL",[],10.9712751,-74.802458,2026-08-02
Apartamento en venta en Barranquilla,https://www.fincaraiz.com.co/apartamento-en-venta-en-barranquilla/11108805,11108805,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.696a61f1d4a21_infocdn__gr1066391220240813101029jpeg.jpeg,[],$ 225.000.000,2 Habs. 1 Baño 95 m²,Apartamento en venta en barranquilla,"Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Fresco y Amplio apartamento en VENTA ubicado en La UNION?mide 95 mts2Piso  2Estrato  3Lado SombraBuena Vista? 2 Habitaciones,??  1 baño? Sala? Comedor? Cocina Semi Integral?Zona de labores? Patio Pequeño? $ ***Zona ResidencialCerca de : Calle 30 y de la Carrera 14Supermercados, vías principales, tiendas ARA , D1, Parques, Colegios , Iglesias, Restaurantes ...etc",[],10.9535748,-74.7897513,2026-08-02
"Casa en Venta en Urbanizacion los corales, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-urbanizacion-los-corales-barranquilla/193562707,193562707,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f9fa5b6d322_infocdn__public.jpeg,[],$ 580.000.000,4 Habs. 2 Baños 236 m²,"Casa en venta en urbanizacion los corales, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Casa de tres niveles ubicada en puerto Colombia, en un sector residencial con alta valorización ya que se encuentra cerca a la carrera 51b, la cual conecta directamente con la circunvalar de la prosperidad, cerca a centros comerciales, droguerías, tiendas, universidades. C-62760",[],11.021709686917,-74.871518220752,2026-08-02
"Apartamento en Venta en Altos del prado, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-altos-del-prado-barranquilla/193609700,193609700,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69d7c2c866cde_infocdn__2635-1-1775745957-1jpg.jpg,[],$ 500.000.000,3 Habs. 3 Baños 201 m²,"Apartamento en venta en altos del prado, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"En una tranquila zona residencial, se encuentra este amplio apartamento de 201 metros cuadrados con una distribución perfecta. Al entrar, te recibirá un elegante piso en baldosa que conecta con la luminosa sala-comedor. La cocina integral es ideal para preparar deliciosas comidas. Cuenta con 3 habitaciones, 3 baños y cuarto de servicio con baño propio. La vigilancia 7x12 brinda tranquilidad y las zonas verdes son perfectas para relajarse. Con 2 parqueaderos, transporte público cercano y colegios, universidades, parques, supermercados y bombas de gasolina a pocos minutos, este lugar es ideal para disfrutar en familia. ¡Ven a conocer tu nuevo hogar!",[],11.006455007478,-74.810655915556,2026-08-02
Apartamento en Venta en Barranquilla,https://www.fincaraiz.com.co/apartamento-en-venta-en-barranquilla/193962674,193962674,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4d0b75ab8d4_infocdn__rdj7h8yml8on5os9bukzfdt8dvg5jfflfwgfzs3zjpg.jpg,[],$ 242.000.000,3 Habs. 1 Baño 91 m²,Apartamento en venta en barranquilla,"Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Apartamento en Venta en Paraiso en BarranquillUbicado en una zona estratégica de la ciudad en el Barrio Paraiso, cerca de todo lo que necesitas, este apartamento ofrece comodidad y practicidad en un entorno tranquilo.Cuenta con 3 amplias habitaciones, dos baños y habitación con baño de servicio. La cocina es integral y está acompañada de una amplia zona de labores contigua.Disfruta de su excelente iluminación natural y frescura, además de la seguridad de vigilancia 24 horas y parqueadero privado en sótano.",[],11.0148775,-74.8091779,2026-08-02
"Apartamento en Venta en Betania, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-betania-barranquilla/193037194,193037194,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69012588145f1_infocdn__31757-1-1761682230jpg.jpg,[],$ 220.000.000,2 Habs. 1 Baño 75 m²,"Apartamento en venta en betania, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este apartamento de 75.20 metros cuadrados distribuidos en sala-comedor, cocina tradicional, 2 habitaciones, 1 baño, area de labores, terraza y 1 parqueadero , este inmueble ofrece comodidad. No pierdas la oportunidad de vivir en este espacio. ¡Contáctanos ahora para más información!",[],10.986520997708,-74.813782868354,2026-08-02
"Apartamento en  Venta en Portal de Genovés, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-portal-de-genoves-barranquilla/191643385,191643385,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6726ff2507218_infocdn__6mwxmsywsw8ucpu7w3pzrupveaeqzk64yyl4gr8ljpg.jpg,[],$ 800.000.000,3 Habs. 3 Baños 150 m²,"Apartamento en  venta en portal de genovés, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Hermoso apartamento con una ubicación privilegiada en un piso intermedio, este apartamento de 150 mts2 ofrece una vista impresionante a la ciudad y una posición que garantiza sombra durante el día.Disfruta de la comodidad y el lujo en cada rincón de este hogar: 3 habitaciones, la principal con Vestier y baño privado, baño compartido para las habitaciones auxiliares, estudio, balcón en sala y habitaciones, amplia sala-comedor, cocina abierta, zona de labores, cuarto y baño de servicio, 2 parqueaderos lineales y depósito.No pierdas la oportunidad de vivir en un edificio con todas las comodidades que puedas imaginar: vigilancia 24h, planta eléctrica total, piscina, sauna, turco, jacuzzi, gimnasio, pista de bolos, salón social, centro de negocios y mucho más.",[],11.0201591,-74.8407525,2026-08-02
"Apartamento en Venta en Villa carolina, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-carolina-barranquilla/193981094,193981094,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a527b4582e02_infocdn__50232939-0152-4526-a351-d83751ae38f9.jpeg,[],$ 490.000.000,3 Habs. 4 Baños 112 m²,"Apartamento en venta en villa carolina, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"APARTAMENTO DÚPLEX, UN OASIS URBANO DISEÑADO PARA EL CONFORT Y EL ESTILO DE VIDA MODERNO. Con tres amplias habitaciones. La habitación principal y una habitación auxiliar cuentan con closet y baño privado, mientras que la tercera habitación, también con closet, es ideal para huéspedes o como oficina. Disfrute de un espacioso ambiente de televisión, una elegante sala y un comedor perfecto para el entretenimiento. La cocina cerrada, funcional y bien equipada, complementa el diseño interior. Uno de los mayores atractivos de esta propiedad es su impresionante terraza, que ofrece una excelente vista panorámica de la ciudad, ideal para relajarse o celebrar reuniones. Además, cuenta con un baño social y un área de labores totalmente cerrada, añadiendo practicidad a este exclusivo apartamento.  ***",[],11.022107,-74.8163639,2026-08-02
"Apartamento en Venta en Riomar, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-riomar-barranquilla/193777673,193777673,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20260521162305.png,[],$ 490.000.000,3 Habs. 2 Baños 135 m²,"Apartamento en venta en riomar, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Este encantador apartamento, ubicado en el prestigioso barrio Rio Mar, ofrece una oportunidad excepcional para quienes buscan comodidad y estilo en una de las zonas más valoradas de la ciudad. Su estratégica cercanía al reconocido Centro Comercial Buenavista garantiza acceso inmediato a una amplia gama de servicios, tiendas de lujo, restaurantes gourmet y opciones de entretenimiento, facilitando un estilo de vida dinámico y conveniente.El apartamento ha sido completamente modernizado, presentando acabados de alta calidad y un diseño interior contemporáneo que maximiza el espacio y la luminosidad. Cuenta con tres amplias alcobas, ideales para el descanso y la privacidad de todos los miembros de la familia, y dos baños completos elegantemente renovados. Uno de los mayores atractivos es su balcón privado, un espacio perfecto para disfrutar de las vistas urbanas, relajarse al aire libre o compartir momentos agradables.Además, la propiedad incluye un cuarto de servicio con su propio baño, un valor añadido que ofrece flexibilidad y comodidad, ya sea para personal de apoyo o como espacio adicional de almacenamiento. Ubicado en un cuarto piso, este apartamento en estrato 6 ofrece la tranquilidad y exclusividad que usted merece en una de las zonas más cotizadas de la ciudad. CUARTO PISO SIN ASCENSOR",[],11.0178586,-74.8186539,2026-08-02
"Apartamento en Venta en El golf, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-golf-barranquilla/192855536,192855536,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a17286f5da40_infocdn__3e3zbdcgq8vktqre4wuqygpobhvtiww59z3spv4zjpg.jpg,[],$ 2.150.000.000,3 Habs. 4 Baños 200 m²,"Apartamento en venta en el golf, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Código 224 Vive el Estilo Riomar  Lujo. Confort y Comodidad.                                                                          Imagina despertar en un apartamento de 200 m² con pisos de mármol, ubicado en el prestigioso sector de Riomar. Este apartamento en venta ofrece 3 habitaciones con baño privado. para la máxima privacidad. Un estudio para tus proyectos o trabajo. Amplios espacios sociales para compartir con tus seres queridos. Una cocina semi abierta y funcional. Cuarto y baño de servicio.                                                                                                                                    Disfruta de un estilo de vida completo con las mejores amenidades: piscinas, gimnasio, turco, sauna, salón social, terraza BBQ, juegos para niños y zonas verdes. Incluye 2 parqueaderos y depósito.                 ¡Contáctanos para más información y agendar una visita!",[],11.011894,-74.812119,2026-08-02
"Apartamento en Venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-santos-barranquilla/193961116,193961116,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4c6bd697d39_infocdn__gr-apartamento-en-arriendo-villa-1627953507-9827-4455jpg.jpg,[],$ 330.000.000,2 Habs. 2 Baños 66 m²,"Apartamento en venta en villa santos, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Este moderno apartamento está ubicado en una de las ciudades más vibrantes y enérgicas de Colombia, Barranquilla, en el departamento de Atlántico, este inmueble es una excelente opción para aquellos que buscan un lugar céntrico y bien conectado.El apartamento cuenta con una  área privada de 66 M2, distribuida en 2 acogedoras alcobas y 2 baños completos. Una de las características más llamativas de este apartamento es su amplio y luminoso balcón, perfecto para relajarse al aire libre y disfrutar de la vista de los alrededores.En cuanto a sus características internas,  la cocina está equipada con una moderna barra estilo americano, perfecta para disfrutar de tus comidas en un ambiente más informal. También incluye clósets en todas las alcobas, ofreciendo un amplio espacio de almacenamiento.Entre sus características externas, el apartamento ofrece un ascensor para mayor comodidad, un garaje privado y parqueadero para visitante externa.  Además, se encuentra rodeado de hermosos parques y áreas verdes, perfectos para dar un paseo o hacer ejercicio al aire libre.La seguridad también es una prioridad en este apartamento, ya que cuenta con una portería y recepción las 24 horas, vigilancia y transporte público cercano. Todo esto, en el marco de una tranquila y apacible zona residencial, ideal para aquellos que buscan un hogar alejado del bullicio de la ciudad.No pierdas la oportunidad de convertir este apartamento en tu nuevo hogar en Barranquilla. Con",[],11.011012878734,-74.834673064988,2026-08-02
"Casa en Venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-villa-santos-barranquilla/193464334,193464334,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a8a6da1ad25_infocdn__31989-1-1772658458jpg.jpg,[],$ 630.000.000,4 Habs. 2 Baños 145 m²,"Casa en venta en villa santos, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre esta casa en una zona residencial tranquila. Con 4 habitaciones, 2 baños y 145 metros cuadrados, ofrece un estudio, área de labores, sala, comedor y balcón con iluminación natural. Además, cuenta con baño social, portería/vigilancia, patio y salón social. Disfruta de la piscina, zona infantil y jardín. Con supermercados, centros comerciales y parques cercanos, y cómodas vías de acceso. Vive la experiencia de confort y comodidad en este hogar excepcional.",[],11.011749813804,-74.837444478105,2026-08-02
"Apartamento en Venta en Las delicias, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-las-delicias-barranquilla/192440370,192440370,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.689217d5a73a1_infocdn__-venta-de-apartamento-las-delic-1748142478-203-154jpeg.jpeg,[],$ 465.000.000,3 Habs. 2 Baños 116 m²,"Apartamento en venta en las delicias, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"?✨ ¡Descubre tu nuevo hogar en el corazón del tradicional Barrio Las Delicias! Presentamos un espectacular apartamento en el emblemático Edificio Boracay, donde la historia de la icónica discoteca Saraos se encuentra con la modernidad. ?? Características que te encantarán:- 3 amplias habitaciones: La principal con baño privado, vestier y un encantador balcón para disfrutar de las vistas. ?️- 2 balcones ideales para tus momentos de relajación. ?- **Cocina integral tipo americano** que hará de tus comidas una experiencia única. ?️- Sala-comedor amplia perfecta para compartir con familia y amigos. ?- Cuarto de servicio con baño, baño social y baño auxiliar para mayor comodidad. ??‍♂️ ¡Y eso no es todo! El edificio cuenta con:- 3 ascensores para tu comodidad. ?- Parqueadero de visitantes. ?- Piscina en la azotea con una vista imponente a la ciudad. ??️- Zona BBQ para esos deliciosos asados. ??- Vigilancia privada 24 horas para tu tranquilidad. ??¡No te pierdas esta oportunidad única de vivir en uno de los barrios más vibrantes de la ciudad! ? Contáctanos hoy mismo a AS Gestiones Inmobiliarias SAS al celular ? ***y ¡haz de este apartamento tu nuevo hogar! ?❤️ #TuHogarTeEspera #BarrioLasDelicias #Barranquilla",[],10.989052419137,-74.809037157196,2026-08-02
"Apartamento en  Venta en Altos de riomar, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-altos-de-riomar-barranquilla/191864379,191864379,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.695fbcb3930b1_infocdn__gr-venta-de-apartamento-alto-prad-1736561096-8235-2257jpeg.jpeg,[],$ 599.990.000,3 Habs. 2 Baños 212 m²,"Apartamento en  venta en altos de riomar, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"✨ Vive en Alto Prado: amplitud, privacidad y estilo en un solo lugarEste apartamento es de esos que impresionan desde la entrada. Ubicado en uno de los sectores más exclusivos de Barranquilla, combina espacios generosos, acabados de calidad y una distribución pensada para la vida moderna.? Detalles que marcan la diferenciaHall de alcobas con puerta, ideal para mayor privacidad y confort.3 habitaciones amplias, la principal con baño.Cuarto de servicio con baño, perfecto para apoyo doméstico o almacenamiento.Cocina cerrada + área de labores + entrada del servicio independiente.Baño social, sala, comedor y área de estudio integrada a la zona social.Puertas en madera de roble, elegantes y duraderas.Pisos en porcelanato, modernos y fáciles de mantener.Edificio con portería 24 horas, a pasos del Centro Comercial Villa Country.Un hogar amplio, seguro y con una ubicación privilegiada, ideal para quienes buscan comodidad sin renunciar al estilo.? Un espacio para vivir bien, recibir con orgullo y disfrutar cada día.? Agenda tu visita y enamórate de Alto Prado.#AltoPrado #ApartamentoEnVenta #BarranquillaExclusiva #VivirEnAltoPrado #InmueblesDeLujo #HogarSoñado #VentaDeApartamentos #InversiónSegura #ASGestionesInmobiliarias #BarranquillaRealEstate #EspaciosAmplios #Portería24Horas #CercaAVillaCountry #TuNuevoHogar",[],11.003340622013,-74.80920928108,2026-08-02
